task_id,asset_id,defect_id,department_id,section_id,task_type,planned_start,planned_end,due_date,required_block_type,estimated_duration_minutes,status
TASK-00885,AST-667,DEF-00744,DEP-003,SEC-006,CORRECTIVE,2024-06-15T00:00:00,2024-06-15T02:00:00,2024-06-21T00:00:00,POWER_BLOCK,120,COMPLETED
TASK-00886,AST-667,DEF-00745,DEP-003,SEC-006,CORRECTIVE,2024-08-14T00:00:00,2024-08-14T02:00:00,2024-08-20T00:00:00,POWER_BLOCK,120,COMPLETED
TASK-00905,AST-684,DEF-00760,DEP-003,SEC-001,EMERGENCY,2026-05-04T12:00:00,2026-05-04T16:00:00,2026-05-11T12:00:00,POWER_BLOCK,240,COMPLETED
TASK-00904,AST-684,DEF-00760,DEP-003,SEC-001,EMERGENCY,2026-04-30T12:00:00,2026-04-30T16:00:00,2026-05-01T00:00:00,POWER_BLOCK,240,DEFERRED
TASK-00906,AST-688,DEF-00761,DEP-003,SEC-003,CORRECTIVE,2024-03-31T00:00:00,2024-03-31T02:00:00,2024-04-03T00:00:00,POWER_BLOCK,120,COMPLETED
TASK-00915,AST-695,DEF-00768,DEP-003,SEC-006,CORRECTIVE,2024-10-08T00:00:00,2024-10-08T02:00:00,2024-10-15T00:00:00,POWER_BLOCK,120,COMPLETED
TASK-00914,AST-695,DEF-00768,DEP-003,SEC-006,CORRECTIVE,2024-10-03T00:00:00,2024-10-03T02:00:00,2024-10-06T00:00:00,POWER_BLOCK,120,DEFERRED
TASK-00916,AST-695,DEF-00769,DEP-003,SEC-006,CORRECTIVE,2024-11-27T00:00:00,2024-11-27T02:00:00,2024-12-05T00:00:00,POWER_BLOCK,120,COMPLETED
TASK-00917,AST-695,DEF-00770,DEP-003,SEC-006,EMERGENCY,2025-03-25T01:00:00,2025-03-25T05:00:00,2025-03-26T00:00:00,POWER_BLOCK,240,COMPLETED
TASK-00925,AST-703,DEF-00777,DEP-003,SEC-003,CORRECTIVE,2026-01-27T00:00:00,2026-01-27T02:00:00,2026-02-03T00:00:00,POWER_BLOCK,120,COMPLETED
TASK-00932,AST-705,DEF-00782,DEP-003,SEC-004,EMERGENCY,2026-02-28T10:00:00,2026-02-28T14:00:00,2026-03-01T00:00:00,POWER_BLOCK,240,COMPLETED
TASK-00951,AST-717,DEF-00798,DEP-003,SEC-005,EMERGENCY,2024-10-01T09:00:00,2024-10-01T13:00:00,2024-10-02T00:00:00,POWER_BLOCK,240,COMPLETED
TASK-00952,AST-717,DEF-00799,DEP-003,SEC-005,CORRECTIVE,2025-02-01T00:00:00,2025-02-01T02:00:00,2025-02-08T00:00:00,POWER_BLOCK,120,COMPLETED
TASK-00961,AST-721,DEF-00806,DEP-003,SEC-001,CORRECTIVE,2024-06-04T00:00:00,2024-06-04T02:00:00,2024-06-09T00:00:00,POWER_BLOCK,120,COMPLETED
TASK-00962,AST-721,DEF-00807,DEP-003,SEC-001,CORRECTIVE,2026-01-24T00:00:00,2026-01-24T02:00:00,2026-01-30T00:00:00,POWER_BLOCK,120,COMPLETED
TASK-00967,AST-729,DEF-00811,DEP-003,SEC-003,CORRECTIVE,2026-05-14T00:00:00,2026-05-14T02:00:00,2026-05-19T00:00:00,POWER_BLOCK,120,COMPLETED
TASK-00969,AST-730,DEF-00812,DEP-003,SEC-001,CORRECTIVE,2023-09-19T00:00:00,2023-09-19T02:00:00,2023-09-26T00:00:00,POWER_BLOCK,120,COMPLETED
TASK-00968,AST-730,DEF-00812,DEP-003,SEC-001,CORRECTIVE,2023-09-17T00:00:00,2023-09-17T02:00:00,2023-09-23T00:00:00,POWER_BLOCK,120,DEFERRED
TASK-00970,AST-730,DEF-00813,DEP-003,SEC-001,CORRECTIVE,2025-11-06T00:00:00,2025-11-06T02:00:00,2025-11-11T00:00:00,POWER_BLOCK,120,CANCELLED
TASK-00971,AST-730,DEF-00814,DEP-003,SEC-001,CORRECTIVE,2026-07-06T00:00:00,2026-07-06T02:00:00,2026-07-09T00:00:00,POWER_BLOCK,120,CANCELLED
TASK-00976,AST-736,DEF-00818,DEP-003,SEC-005,CORRECTIVE,2025-02-09T00:00:00,2025-02-09T02:00:00,2025-02-15T00:00:00,POWER_BLOCK,120,COMPLETED
TASK-00995,AST-745,DEF-00831,DEP-003,SEC-004,CORRECTIVE,2025-01-29T00:00:00,2025-01-29T02:00:00,2025-02-05T00:00:00,POWER_BLOCK,120,COMPLETED
TASK-00994,AST-745,DEF-00831,DEP-003,SEC-004,CORRECTIVE,2025-01-19T00:00:00,2025-01-19T02:00:00,2025-01-24T00:00:00,POWER_BLOCK,120,DEFERRED
TASK-00997,AST-745,DEF-00832,DEP-003,SEC-004,EMERGENCY,2026-03-14T01:00:00,2026-03-14T05:00:00,2026-03-21T01:00:00,POWER_BLOCK,240,COMPLETED
TASK-00996,AST-745,DEF-00832,DEP-003,SEC-004,EMERGENCY,2026-03-10T01:00:00,2026-03-10T05:00:00,2026-03-11T00:00:00,POWER_BLOCK,240,DEFERRED
TASK-01004,AST-033,DEF-00838,DEP-003,SEC-001,EMERGENCY,2024-01-16T07:00:00,2024-01-16T09:30:00,2024-01-16T16:00:00,POWER_BLOCK,150,COMPLETED
TASK-01008,AST-063,DEF-00842,DEP-003,SEC-004,EMERGENCY,2025-11-15T03:00:00,2025-11-15T05:30:00,2025-11-19T02:00:00,POWER_BLOCK,150,COMPLETED
TASK-01009,AST-064,DEF-00843,DEP-003,SEC-005,EMERGENCY,2024-06-06T15:00:00,2024-06-06T17:30:00,2024-06-10T11:00:00,POWER_BLOCK,150,COMPLETED
TASK-01016,AST-168,DEF-00850,DEP-003,SEC-006,EMERGENCY,2024-12-13T21:00:00,2024-12-13T23:30:00,2024-12-14T06:00:00,POWER_BLOCK,150,COMPLETED
TASK-01017,AST-197,DEF-00851,DEP-003,SEC-005,EMERGENCY,2023-10-01T20:00:00,2023-10-01T22:30:00,2023-10-02T07:00:00,POWER_BLOCK,150,COMPLETED
TASK-01020,AST-259,DEF-00854,DEP-003,SEC-005,EMERGENCY,2025-12-25T03:00:00,2025-12-25T05:30:00,2025-12-28T23:00:00,POWER_BLOCK,150,COMPLETED
TASK-01023,AST-294,DEF-00857,DEP-003,SEC-001,EMERGENCY,2025-07-23T09:00:00,2025-07-23T11:30:00,2025-07-23T17:00:00,POWER_BLOCK,150,COMPLETED
TASK-01025,AST-321,DEF-00859,DEP-003,SEC-005,EMERGENCY,2024-03-22T18:00:00,2024-03-22T20:30:00,2024-03-26T17:00:00,POWER_BLOCK,150,COMPLETED
TASK-01031,AST-375,DEF-00865,DEP-003,SEC-006,EMERGENCY,2025-11-03T04:00:00,2025-11-03T06:30:00,2025-11-03T15:00:00,POWER_BLOCK,150,COMPLETED
TASK-01037,AST-449,DEF-00871,DEP-003,SEC-004,EMERGENCY,2026-01-28T23:00:00,2026-01-29T01:30:00,2026-02-01T19:00:00,POWER_BLOCK,150,COMPLETED
TASK-01038,AST-469,DEF-00872,DEP-003,SEC-006,EMERGENCY,2026-06-01T17:00:00,2026-06-01T19:30:00,2026-06-05T13:00:00,POWER_BLOCK,150,COMPLETED
TASK-01040,AST-484,DEF-00874,DEP-003,SEC-002,EMERGENCY,2026-04-19T19:00:00,2026-04-19T21:30:00,2026-04-20T03:00:00,POWER_BLOCK,150,COMPLETED
TASK-01042,AST-505,DEF-00876,DEP-003,SEC-006,EMERGENCY,2023-08-31T06:00:00,2023-08-31T08:30:00,2023-08-31T16:00:00,POWER_BLOCK,150,COMPLETED
TASK-01043,AST-568,DEF-00877,DEP-003,SEC-004,EMERGENCY,2025-01-22T23:00:00,2025-01-23T01:30:00,2025-01-23T10:00:00,POWER_BLOCK,150,COMPLETED
TASK-01047,AST-638,DEF-00881,DEP-003,SEC-001,EMERGENCY,2024-10-04T11:00:00,2024-10-04T13:30:00,2024-10-04T20:00:00,POWER_BLOCK,150,COMPLETED
TASK-01049,AST-664,DEF-00883,DEP-003,SEC-002,EMERGENCY,2025-12-21T21:00:00,2025-12-21T23:30:00,2025-12-25T20:00:00,POWER_BLOCK,150,COMPLETED
TASK-01054,AST-745,DEF-00888,DEP-003,SEC-004,EMERGENCY,2025-01-27T05:00:00,2025-01-27T07:30:00,2025-01-27T15:00:00,POWER_BLOCK,150,COMPLETED
TASK-01088,AST-006,,DEP-003,SEC-002,PREVENTIVE,2023-11-10T00:00:00,2023-11-10T03:00:00,2023-11-25T00:00:00,POWER_BLOCK,180,COMPLETED
TASK-01089,AST-006,,DEP-003,SEC-002,PREVENTIVE,2024-05-08T00:00:00,2024-05-08T03:00:00,2024-05-23T00:00:00,POWER_BLOCK,180,COMPLETED
TASK-01090,AST-006,,DEP-003,SEC-002,PREVENTIVE,2024-11-04T00:00:00,2024-11-04T03:00:00,2024-11-19T00:00:00,POWER_BLOCK,180,COMPLETED
TASK-01091,AST-006,,DEP-003,SEC-002,PREVENTIVE,2025-05-03T00:00:00,2025-05-03T03:00:00,2025-05-18T00:00:00,POWER_BLOCK,180,COMPLETED
TASK-01092,AST-006,,DEP-003,SEC-002,PREVENTIVE,2025-10-30T00:00:00,2025-10-30T03:00:00,2025-11-14T00:00:00,POWER_BLOCK,180,COMPLETED
TASK-01093,AST-006,,DEP-003,SEC-002,PREVENTIVE,2026-04-28T00:00:00,2026-04-28T03:00:00,2026-05-13T00:00:00,POWER_BLOCK,180,COMPLETED
TASK-01169,AST-017,,DEP-003,SEC-001,PREVENTIVE,2023-12-05T00:00:00,2023-12-05T03:00:00,2023-12-20T00:00:00,POWER_BLOCK,180,COMPLETED
TASK-01170,AST-017,,DEP-003,SEC-001,PREVENTIVE,2024-06-02T00:00:00,2024-06-02T03:00:00,2024-06-17T00:00:00,POWER_BLOCK,180,COMPLETED
TASK-01171,AST-017,,DEP-003,SEC-001,PREVENTIVE,2024-11-29T00:00:00,2024-11-29T03:00:00,2024-12-14T00:00:00,POWER_BLOCK,180,COMPLETED
TASK-01172,AST-017,,DEP-003,SEC-001,PREVENTIVE,2025-05-28T00:00:00,2025-05-28T03:00:00,2025-06-12T00:00:00,POWER_BLOCK,180,COMPLETED
TASK-01173,AST-017,,DEP-003,SEC-001,PREVENTIVE,2025-11-24T00:00:00,2025-11-24T03:00:00,2025-12-09T00:00:00,POWER_BLOCK,180,COMPLETED
TASK-01174,AST-017,,DEP-003,SEC-001,PREVENTIVE,2026-05-23T00:00:00,2026-05-23T03:00:00,2026-06-07T00:00:00,POWER_BLOCK,180,COMPLETED
TASK-01223,AST-025,,DEP-003,SEC-003,PREVENTIVE,2024-01-20T00:00:00,2024-01-20T03:00:00,2024-02-04T00:00:00,POWER_BLOCK,180,COMPLETED
TASK-01224,AST-025,,DEP-003,SEC-003,PREVENTIVE,2024-07-18T00:00:00,2024-07-18T03:00:00,2024-08-02T00:00:00,POWER_BLOCK,180,COMPLETED
TASK-01225,AST-025,,DEP-003,SEC-003,PREVENTIVE,2025-01-14T00:00:00,2025-01-14T03:00:00,2025-01-29T00:00:00,POWER_BLOCK,180,COMPLETED
TASK-01226,AST-025,,DEP-003,SEC-003,PREVENTIVE,2025-07-13T00:00:00,2025-07-13T03:00:00,2025-07-28T00:00:00,POWER_BLOCK,180,COMPLETED
TASK-01227,AST-025,,DEP-003,SEC-003,PREVENTIVE,2026-01-09T00:00:00,2026-01-09T03:00:00,2026-01-24T00:00:00,POWER_BLOCK,180,COMPLETED
TASK-01228,AST-025,,DEP-003,SEC-003,PREVENTIVE,2026-07-08T00:00:00,2026-07-08T03:00:00,2026-07-23T00:00:00,POWER_BLOCK,180,COMPLETED
TASK-01256,AST-029,,DEP-003,SEC-006,PREVENTIVE,2023-09-30T00:00:00,2023-09-30T03:00:00,2023-10-15T00:00:00,POWER_BLOCK,180,COMPLETED
TASK-01257,AST-029,,DEP-003,SEC-006,PREVENTIVE,2024-03-28T00:00:00,2024-03-28T03:00:00,2024-04-12T00:00:00,POWER_BLOCK,180,COMPLETED
TASK-01258,AST-029,,DEP-003,SEC-006,PREVENTIVE,2024-09-24T00:00:00,2024-09-24T03:00:00,2024-10-09T00:00:00,POWER_BLOCK,180,COMPLETED
TASK-01259,AST-029,,DEP-003,SEC-006,PREVENTIVE,2025-03-23T00:00:00,2025-03-23T03:00:00,2025-04-07T00:00:00,POWER_BLOCK,180,COMPLETED
TASK-01260,AST-029,,DEP-003,SEC-006,PREVENTIVE,2025-09-19T00:00:00,2025-09-19T03:00:00,2025-10-04T00:00:00,POWER_BLOCK,180,COMPLETED
TASK-01261,AST-029,,DEP-003,SEC-006,PREVENTIVE,2026-03-18T00:00:00,2026-03-18T03:00:00,2026-04-02T00:00:00,POWER_BLOCK,180,COMPLETED
TASK-01289,AST-033,,DEP-003,SEC-001,PREVENTIVE,2023-09-26T00:00:00,2023-09-26T03:00:00,2023-10-11T00:00:00,POWER_BLOCK,180,COMPLETED
TASK-01290,AST-033,,DEP-003,SEC-001,PREVENTIVE,2024-03-24T00:00:00,2024-03-24T03:00:00,2024-04-08T00:00:00,POWER_BLOCK,180,COMPLETED
TASK-01291,AST-033,,DEP-003,SEC-001,PREVENTIVE,2024-09-20T00:00:00,2024-09-20T03:00:00,2024-10-05T00:00:00,POWER_BLOCK,180,COMPLETED
TASK-01292,AST-033,,DEP-003,SEC-001,PREVENTIVE,2025-03-19T00:00:00,2025-03-19T03:00:00,2025-04-03T00:00:00,POWER_BLOCK,180,COMPLETED
TASK-01293,AST-033,,DEP-003,SEC-001,PREVENTIVE,2025-09-15T00:00:00,2025-09-15T03:00:00,2025-09-30T00:00:00,POWER_BLOCK,180,COMPLETED
TASK-01294,AST-033,,DEP-003,SEC-001,PREVENTIVE,2026-03-14T00:00:00,2026-03-14T03:00:00,2026-03-29T00:00:00,POWER_BLOCK,180,COMPLETED
TASK-01295,AST-034,,DEP-003,SEC-002,PREVENTIVE,2023-10-06T00:00:00,2023-10-06T03:00:00,2023-10-21T00:00:00,POWER_BLOCK,180,COMPLETED
TASK-01296,AST-034,,DEP-003,SEC-002,PREVENTIVE,2024-04-03T00:00:00,2024-04-03T03:00:00,2024-04-18T00:00:00,POWER_BLOCK,180,COMPLETED
TASK-01297,AST-034,,DEP-003,SEC-002,PREVENTIVE,2024-09-30T00:00:00,2024-09-30T03:00:00,2024-10-15T00:00:00,POWER_BLOCK,180,COMPLETED
TASK-01298,AST-034,,DEP-003,SEC-002,PREVENTIVE,2025-03-29T00:00:00,2025-03-29T03:00:00,2025-04-13T00:00:00,POWER_BLOCK,180,COMPLETED
TASK-01299,AST-034,,DEP-003,SEC-002,PREVENTIVE,2025-09-25T00:00:00,2025-09-25T03:00:00,2025-10-10T00:00:00,POWER_BLOCK,180,COMPLETED
TASK-01300,AST-034,,DEP-003,SEC-002,PREVENTIVE,2026-03-24T00:00:00,2026-03-24T03:00:00,2026-04-08T00:00:00,POWER_BLOCK,180,COMPLETED
TASK-01301,AST-035,,DEP-003,SEC-003,PREVENTIVE,2023-12-14T00:00:00,2023-12-14T03:00:00,2023-12-29T00:00:00,POWER_BLOCK,180,COMPLETED
TASK-01302,AST-035,,DEP-003,SEC-003,PREVENTIVE,2024-06-11T00:00:00,2024-06-11T03:00:00,2024-06-26T00:00:00,POWER_BLOCK,180,COMPLETED
TASK-01303,AST-035,,DEP-003,SEC-003,PREVENTIVE,2024-12-08T00:00:00,2024-12-08T03:00:00,2024-12-23T00:00:00,POWER_BLOCK,180,COMPLETED
TASK-01304,AST-035,,DEP-003,SEC-003,PREVENTIVE,2025-06-06T00:00:00,2025-06-06T03:00:00,2025-06-21T00:00:00,POWER_BLOCK,180,COMPLETED
TASK-01305,AST-035,,DEP-003,SEC-003,PREVENTIVE,2025-12-03T00:00:00,2025-12-03T03:00:00,2025-12-18T00:00:00,POWER_BLOCK,180,COMPLETED
TASK-01306,AST-035,,DEP-003,SEC-003,PREVENTIVE,2026-06-01T00:00:00,2026-06-01T03:00:00,2026-06-16T00:00:00,POWER_BLOCK,180,COMPLETED
TASK-01340,AST-041,,DEP-003,SEC-005,PREVENTIVE,2024-01-19T00:00:00,2024-01-19T03:00:00,2024-02-03T00:00:00,POWER_BLOCK,180,COMPLETED
TASK-01341,AST-041,,DEP-003,SEC-005,PREVENTIVE,2024-07-17T00:00:00,2024-07-17T03:00:00,2024-08-01T00:00:00,POWER_BLOCK,180,COMPLETED
TASK-01342,AST-041,,DEP-003,SEC-005,PREVENTIVE,2025-01-13T00:00:00,2025-01-13T03:00:00,2025-01-28T00:00:00,POWER_BLOCK,180,COMPLETED
TASK-01343,AST-041,,DEP-003,SEC-005,PREVENTIVE,2025-07-12T00:00:00,2025-07-12T03:00:00,2025-07-27T00:00:00,POWER_BLOCK,180,COMPLETED
TASK-01344,AST-041,,DEP-003,SEC-005,PREVENTIVE,2026-01-08T00:00:00,2026-01-08T03:00:00,2026-01-23T00:00:00,POWER_BLOCK,180,COMPLETED
TASK-01345,AST-041,,DEP-003,SEC-005,PREVENTIVE,2026-07-07T00:00:00,2026-07-07T03:00:00,2026-07-22T00:00:00,POWER_BLOCK,180,COMPLETED
TASK-01373,AST-045,,DEP-003,SEC-006,PREVENTIVE,2023-08-23T00:00:00,2023-08-23T03:00:00,2023-09-07T00:00:00,POWER_BLOCK,180,COMPLETED
TASK-01374,AST-045,,DEP-003,SEC-006,PREVENTIVE,2024-02-19T00:00:00,2024-02-19T03:00:00,2024-03-05T00:00:00,POWER_BLOCK,180,COMPLETED
TASK-01375,AST-045,,DEP-003,SEC-006,PREVENTIVE,2024-08-17T00:00:00,2024-08-17T03:00:00,2024-09-01T00:00:00,POWER_BLOCK,180,COMPLETED
TASK-01376,AST-045,,DEP-003,SEC-006,PREVENTIVE,2025-02-13T00:00:00,2025-02-13T03:00:00,2025-02-28T00:00:00,POWER_BLOCK,180,COMPLETED
TASK-01377,AST-045,,DEP-003,SEC-006,PREVENTIVE,2025-08-12T00:00:00,2025-08-12T03:00:00,2025-08-27T00:00:00,POWER_BLOCK,180,COMPLETED
TASK-01378,AST-045,,DEP-003,SEC-006,PREVENTIVE,2026-02-08T00:00:00,2026-02-08T03:00:00,2026-02-23T00:00:00,POWER_BLOCK,180,COMPLETED
TASK-01400,AST-050,,DEP-003,SEC-002,PREVENTIVE,2023-09-02T00:00:00,2023-09-02T03:00:00,2023-09-17T00:00:00,POWER_BLOCK,180,COMPLETED
TASK-01401,AST-050,,DEP-003,SEC-002,PREVENTIVE,2024-02-29T00:00:00,2024-02-29T03:00:00,2024-03-15T00:00:00,POWER_BLOCK,180,COMPLETED
TASK-01402,AST-050,,DEP-003,SEC-002,PREVENTIVE,2024-08-27T00:00:00,2024-08-27T03:00:00,2024-09-11T00:00:00,POWER_BLOCK,180,COMPLETED
TASK-01403,AST-050,,DEP-003,SEC-002,PREVENTIVE,2025-02-23T00:00:00,2025-02-23T03:00:00,2025-03-10T00:00:00,POWER_BLOCK,180,COMPLETED
TASK-01404,AST-050,,DEP-003,SEC-002,PREVENTIVE,2025-08-22T00:00:00,2025-08-22T03:00:00,2025-09-06T00:00:00,POWER_BLOCK,180,COMPLETED
TASK-01405,AST-050,,DEP-003,SEC-002,PREVENTIVE,2026-02-18T00:00:00,2026-02-18T03:00:00,2026-03-05T00:00:00,POWER_BLOCK,180,COMPLETED
TASK-01418,AST-052,,DEP-003,SEC-004,PREVENTIVE,2023-09-14T00:00:00,2023-09-14T03:00:00,2023-09-29T00:00:00,POWER_BLOCK,180,COMPLETED
TASK-01419,AST-052,,DEP-003,SEC-004,PREVENTIVE,2024-03-12T00:00:00,2024-03-12T03:00:00,2024-03-27T00:00:00,POWER_BLOCK,180,COMPLETED
TASK-01420,AST-052,,DEP-003,SEC-004,PREVENTIVE,2024-09-08T00:00:00,2024-09-08T03:00:00,2024-09-23T00:00:00,POWER_BLOCK,180,COMPLETED
TASK-01421,AST-052,,DEP-003,SEC-004,PREVENTIVE,2025-03-07T00:00:00,2025-03-07T03:00:00,2025-03-22T00:00:00,POWER_BLOCK,180,COMPLETED
TASK-01422,AST-052,,DEP-003,SEC-004,PREVENTIVE,2025-09-03T00:00:00,2025-09-03T03:00:00,2025-09-18T00:00:00,POWER_BLOCK,180,COMPLETED
TASK-01423,AST-052,,DEP-003,SEC-004,PREVENTIVE,2026-03-02T00:00:00,2026-03-02T03:00:00,2026-03-17T00:00:00,POWER_BLOCK,180,COMPLETED
TASK-01424,AST-053,,DEP-003,SEC-005,PREVENTIVE,2023-11-23T00:00:00,2023-11-23T03:00:00,2023-12-08T00:00:00,POWER_BLOCK,180,COMPLETED
TASK-01425,AST-053,,DEP-003,SEC-005,PREVENTIVE,2024-05-21T00:00:00,2024-05-21T03:00:00,2024-06-05T00:00:00,POWER_BLOCK,180,COMPLETED
TASK-01426,AST-053,,DEP-003,SEC-005,PREVENTIVE,2024-11-17T00:00:00,2024-11-17T03:00:00,2024-12-02T00:00:00,POWER_BLOCK,180,COMPLETED
TASK-01427,AST-053,,DEP-003,SEC-005,PREVENTIVE,2025-05-16T00:00:00,2025-05-16T03:00:00,2025-05-31T00:00:00,POWER_BLOCK,180,COMPLETED
TASK-01428,AST-053,,DEP-003,SEC-005,PREVENTIVE,2025-11-12T00:00:00,2025-11-12T03:00:00,2025-11-27T00:00:00,POWER_BLOCK,180,COMPLETED
TASK-01429,AST-053,,DEP-003,SEC-005,PREVENTIVE,2026-05-11T00:00:00,2026-05-11T03:00:00,2026-05-26T00:00:00,POWER_BLOCK,180,COMPLETED
TASK-01460,AST-058,,DEP-003,SEC-001,PREVENTIVE,2023-12-27T00:00:00,2023-12-27T03:00:00,2024-01-11T00:00:00,POWER_BLOCK,180,COMPLETED
TASK-01461,AST-058,,DEP-003,SEC-001,PREVENTIVE,2024-06-24T00:00:00,2024-06-24T03:00:00,2024-07-09T00:00:00,POWER_BLOCK,180,COMPLETED
TASK-01462,AST-058,,DEP-003,SEC-001,PREVENTIVE,2024-12-21T00:00:00,2024-12-21T03:00:00,2025-01-05T00:00:00,POWER_BLOCK,180,COMPLETED
TASK-01463,AST-058,,DEP-003,SEC-001,PREVENTIVE,2025-06-19T00:00:00,2025-06-19T03:00:00,2025-07-04T00:00:00,POWER_BLOCK,180,COMPLETED
TASK-01464,AST-058,,DEP-003,SEC-001,PREVENTIVE,2025-12-16T00:00:00,2025-12-16T03:00:00,2025-12-31T00:00:00,POWER_BLOCK,180,COMPLETED
TASK-01465,AST-058,,DEP-003,SEC-001,PREVENTIVE,2026-06-14T00:00:00,2026-06-14T03:00:00,2026-06-29T00:00:00,POWER_BLOCK,180,COMPLETED
TASK-01505,AST-063,,DEP-003,SEC-004,PREVENTIVE,2023-11-17T00:00:00,2023-11-17T03:00:00,2023-12-02T00:00:00,POWER_BLOCK,180,COMPLETED
TASK-01506,AST-063,,DEP-003,SEC-004,PREVENTIVE,2024-05-15T00:00:00,2024-05-15T03:00:00,2024-05-30T00:00:00,POWER_BLOCK,180,COMPLETED
TASK-01507,AST-063,,DEP-003,SEC-004,PREVENTIVE,2024-11-11T00:00:00,2024-11-11T03:00:00,2024-11-26T00:00:00,POWER_BLOCK,180,COMPLETED
TASK-01508,AST-063,,DEP-003,SEC-004,PREVENTIVE,2025-05-10T00:00:00,2025-05-10T03:00:00,2025-05-25T00:00:00,POWER_BLOCK,180,COMPLETED
TASK-01509,AST-063,,DEP-003,SEC-004,PREVENTIVE,2025-11-06T00:00:00,2025-11-06T03:00:00,2025-11-21T00:00:00,POWER_BLOCK,180,COMPLETED
TASK-01510,AST-063,,DEP-003,SEC-004,PREVENTIVE,2026-05-05T00:00:00,2026-05-05T03:00:00,2026-05-20T00:00:00,POWER_BLOCK,180,COMPLETED
TASK-01511,AST-064,,DEP-003,SEC-005,PREVENTIVE,2023-12-13T00:00:00,2023-12-13T03:00:00,2023-12-28T00:00:00,POWER_BLOCK,180,COMPLETED
TASK-01512,AST-064,,DEP-003,SEC-005,PREVENTIVE,2024-06-10T00:00:00,2024-06-10T03:00:00,2024-06-25T00:00:00,POWER_BLOCK,180,COMPLETED
TASK-01513,AST-064,,DEP-003,SEC-005,PREVENTIVE,2024-12-07T00:00:00,2024-12-07T03:00:00,2024-12-22T00:00:00,POWER_BLOCK,180,COMPLETED
TASK-01514,AST-064,,DEP-003,SEC-005,PREVENTIVE,2025-06-05T00:00:00,2025-06-05T03:00:00,2025-06-20T00:00:00,POWER_BLOCK,180,COMPLETED
TASK-01515,AST-064,,DEP-003,SEC-005,PREVENTIVE,2025-12-02T00:00:00,2025-12-02T03:00:00,2025-12-17T00:00:00,POWER_BLOCK,180,COMPLETED
TASK-01516,AST-064,,DEP-003,SEC-005,PREVENTIVE,2026-05-31T00:00:00,2026-05-31T03:00:00,2026-06-15T00:00:00,POWER_BLOCK,180,COMPLETED
TASK-01523,AST-067,,DEP-003,SEC-006,PREVENTIVE,2023-10-03T00:00:00,2023-10-03T03:00:00,2023-10-18T00:00:00,POWER_BLOCK,180,COMPLETED
TASK-01524,AST-067,,DEP-003,SEC-006,PREVENTIVE,2024-03-31T00:00:00,2024-03-31T03:00:00,2024-04-15T00:00:00,POWER_BLOCK,180,COMPLETED
TASK-01525,AST-067,,DEP-003,SEC-006,PREVENTIVE,2024-09-27T00:00:00,2024-09-27T03:00:00,2024-10-12T00:00:00,POWER_BLOCK,180,COMPLETED
TASK-01526,AST-067,,DEP-003,SEC-006,PREVENTIVE,2025-03-26T00:00:00,2025-03-26T03:00:00,2025-04-10T00:00:00,POWER_BLOCK,180,COMPLETED
TASK-01527,AST-067,,DEP-003,SEC-006,PREVENTIVE,2025-09-22T00:00:00,2025-09-22T03:00:00,2025-10-07T00:00:00,POWER_BLOCK,180,COMPLETED
TASK-01528,AST-067,,DEP-003,SEC-006,PREVENTIVE,2026-03-21T00:00:00,2026-03-21T03:00:00,2026-04-05T00:00:00,POWER_BLOCK,180,COMPLETED
TASK-01529,AST-068,,DEP-003,SEC-006,PREVENTIVE,2023-12-02T00:00:00,2023-12-02T03:00:00,2023-12-17T00:00:00,POWER_BLOCK,180,COMPLETED
TASK-01530,AST-068,,DEP-003,SEC-006,PREVENTIVE,2024-05-30T00:00:00,2024-05-30T03:00:00,2024-06-14T00:00:00,POWER_BLOCK,180,COMPLETED
TASK-01531,AST-068,,DEP-003,SEC-006,PREVENTIVE,2024-11-26T00:00:00,2024-11-26T03:00:00,2024-12-11T00:00:00,POWER_BLOCK,180,COMPLETED
TASK-01532,AST-068,,DEP-003,SEC-006,PREVENTIVE,2025-05-25T00:00:00,2025-05-25T03:00:00,2025-06-09T00:00:00,POWER_BLOCK,180,COMPLETED
TASK-01533,AST-068,,DEP-003,SEC-006,PREVENTIVE,2025-11-21T00:00:00,2025-11-21T03:00:00,2025-12-06T00:00:00,POWER_BLOCK,180,COMPLETED
TASK-01534,AST-068,,DEP-003,SEC-006,PREVENTIVE,2026-05-20T00:00:00,2026-05-20T03:00:00,2026-06-04T00:00:00,POWER_BLOCK,180,COMPLETED
TASK-01556,AST-073,,DEP-003,SEC-003,PREVENTIVE,2024-01-21T00:00:00,2024-01-21T03:00:00,2024-02-05T00:00:00,POWER_BLOCK,180,COMPLETED
TASK-01557,AST-073,,DEP-003,SEC-003,PREVENTIVE,2024-07-19T00:00:00,2024-07-19T03:00:00,2024-08-03T00:00:00,POWER_BLOCK,180,COMPLETED
TASK-01558,AST-073,,DEP-003,SEC-003,PREVENTIVE,2025-01-15T00:00:00,2025-01-15T03:00:00,2025-01-30T00:00:00,POWER_BLOCK,180,COMPLETED
TASK-01559,AST-073,,DEP-003,SEC-003,PREVENTIVE,2025-07-14T00:00:00,2025-07-14T03:00:00,2025-07-29T00:00:00,POWER_BLOCK,180,COMPLETED
TASK-01560,AST-073,,DEP-003,SEC-003,PREVENTIVE,2026-01-10T00:00:00,2026-01-10T03:00:00,2026-01-25T00:00:00,POWER_BLOCK,180,COMPLETED
