block_id,section_id,block_type,planned_start,planned_end,actual_start,actual_end,status,purpose,requesting_department,task_id
BLK-04515,SEC-001,SHADOW,2025-07-09T00:00:00,2025-07-09T02:00:00,2025-07-09T00:29:00,2025-07-09T02:32:00,COMPLETED,Preventive maintenance block for task TASK-05063,S&T,TASK-05063
BLK-04516,SEC-001,SHADOW,2025-10-07T00:00:00,2025-10-07T02:00:00,2025-10-06T23:52:00,2025-10-07T01:52:00,COMPLETED,Preventive maintenance block for task TASK-05064,S&T,TASK-05064
BLK-04517,SEC-001,SHADOW,2026-01-05T00:00:00,2026-01-05T02:00:00,2026-01-05T00:28:00,2026-01-05T02:32:00,COMPLETED,Preventive maintenance block for task TASK-05065,S&T,TASK-05065
BLK-04518,SEC-001,SHADOW,2026-04-05T00:00:00,2026-04-05T02:00:00,2026-04-05T00:12:00,2026-04-05T02:15:00,COMPLETED,Preventive maintenance block for task TASK-05066,S&T,TASK-05066
BLK-04519,SEC-001,SHADOW,2026-07-04T00:00:00,2026-07-04T02:00:00,2026-07-04T00:27:00,2026-07-04T02:24:00,COMPLETED,Preventive maintenance block for task TASK-05067,S&T,TASK-05067
BLK-04520,SEC-006,SHADOW,2023-10-10T00:00:00,2023-10-10T02:00:00,2023-10-09T23:51:00,2023-10-10T01:53:00,COMPLETED,Preventive maintenance block for task TASK-05068,S&T,TASK-05068
BLK-04521,SEC-006,SHADOW,2024-01-08T00:00:00,2024-01-08T02:00:00,2024-01-08T00:23:00,2024-01-08T02:21:00,COMPLETED,Preventive maintenance block for task TASK-05069,S&T,TASK-05069
BLK-04522,SEC-006,SHADOW,2024-04-07T00:00:00,2024-04-07T02:00:00,2024-04-07T00:01:00,2024-04-07T01:55:00,COMPLETED,Preventive maintenance block for task TASK-05070,S&T,TASK-05070
BLK-04523,SEC-006,SHADOW,2024-07-06T00:00:00,2024-07-06T02:00:00,2024-07-06T00:22:00,2024-07-06T02:25:00,COMPLETED,Preventive maintenance block for task TASK-05071,S&T,TASK-05071
BLK-04524,SEC-006,SHADOW,2024-10-04T00:00:00,2024-10-04T02:00:00,2024-10-04T00:09:00,2024-10-04T02:06:00,COMPLETED,Preventive maintenance block for task TASK-05072,S&T,TASK-05072
BLK-04525,SEC-006,SHADOW,2025-01-02T00:00:00,2025-01-02T02:00:00,2025-01-01T23:39:00,2025-01-02T01:41:00,COMPLETED,Preventive maintenance block for task TASK-05073,S&T,TASK-05073
BLK-04526,SEC-006,SHADOW,2025-04-02T00:00:00,2025-04-02T02:00:00,2025-04-02T00:17:00,2025-04-02T02:18:00,COMPLETED,Preventive maintenance block for task TASK-05074,S&T,TASK-05074
BLK-04527,SEC-006,SHADOW,2025-07-01T00:00:00,2025-07-01T02:00:00,2025-06-30T23:47:00,2025-07-01T01:45:00,COMPLETED,Preventive maintenance block for task TASK-05075,S&T,TASK-05075
BLK-04528,SEC-006,SHADOW,2025-09-29T00:00:00,2025-09-29T02:00:00,2025-09-29T00:08:00,2025-09-29T02:12:00,COMPLETED,Preventive maintenance block for task TASK-05076,S&T,TASK-05076
BLK-04529,SEC-006,SHADOW,2025-12-28T00:00:00,2025-12-28T02:00:00,2025-12-28T00:18:00,2025-12-28T02:18:00,COMPLETED,Preventive maintenance block for task TASK-05077,S&T,TASK-05077
BLK-04530,SEC-006,SHADOW,2026-03-28T00:00:00,2026-03-28T02:00:00,2026-03-28T00:03:00,2026-03-28T02:06:00,COMPLETED,Preventive maintenance block for task TASK-05078,S&T,TASK-05078
BLK-04531,SEC-006,SHADOW,2026-06-26T00:00:00,2026-06-26T02:00:00,2026-06-25T23:56:00,2026-06-26T02:00:00,COMPLETED,Preventive maintenance block for task TASK-05079,S&T,TASK-05079
BLK-04532,SEC-006,POWER_BLOCK,2024-01-01T00:00:00,2024-01-01T03:00:00,2023-12-31T23:42:00,2024-01-01T02:39:00,COMPLETED,Preventive maintenance block for task TASK-05080,TRD,TASK-05080
BLK-04533,SEC-006,POWER_BLOCK,2024-06-29T00:00:00,2024-06-29T03:00:00,2024-06-29T00:07:00,2024-06-29T03:14:00,COMPLETED,Preventive maintenance block for task TASK-05081,TRD,TASK-05081
BLK-04534,SEC-006,POWER_BLOCK,2024-12-26T00:00:00,2024-12-26T03:00:00,2024-12-25T23:35:00,2024-12-26T02:33:00,COMPLETED,Preventive maintenance block for task TASK-05082,TRD,TASK-05082
BLK-04535,SEC-006,POWER_BLOCK,2025-06-24T00:00:00,2025-06-24T03:00:00,2025-06-23T23:54:00,2025-06-24T03:02:00,COMPLETED,Preventive maintenance block for task TASK-05083,TRD,TASK-05083
BLK-04536,SEC-006,POWER_BLOCK,2025-12-21T00:00:00,2025-12-21T03:00:00,2025-12-21T00:00:00,2025-12-21T03:06:00,COMPLETED,Preventive maintenance block for task TASK-05084,TRD,TASK-05084
BLK-04537,SEC-006,POWER_BLOCK,2026-06-19T00:00:00,2026-06-19T03:00:00,2026-06-19T00:28:00,2026-06-19T03:31:00,COMPLETED,Preventive maintenance block for task TASK-05085,TRD,TASK-05085
BLK-04538,SEC-001,TRAFFIC_BLOCK,2023-11-18T00:00:00,2023-11-18T05:00:00,2023-11-18T00:08:00,2023-11-18T05:05:00,COMPLETED,Preventive maintenance block for task TASK-05086,ENGINEERING,TASK-05086
BLK-04539,SEC-001,TRAFFIC_BLOCK,2024-11-17T00:00:00,2024-11-17T05:00:00,2024-11-17T00:06:00,2024-11-17T05:12:00,COMPLETED,Preventive maintenance block for task TASK-05087,ENGINEERING,TASK-05087
BLK-04540,SEC-001,TRAFFIC_BLOCK,2025-11-17T00:00:00,2025-11-17T05:00:00,2025-11-17T00:20:00,2025-11-17T05:10:00,COMPLETED,Preventive maintenance block for task TASK-05088,ENGINEERING,TASK-05088
BLK-04541,SEC-004,TRAFFIC_BLOCK,2024-06-29T00:00:00,2024-06-29T05:00:00,2024-06-28T23:36:00,2024-06-29T04:31:00,COMPLETED,Preventive maintenance block for task TASK-05089,ENGINEERING,TASK-05089
BLK-04542,SEC-004,TRAFFIC_BLOCK,2025-06-29T00:00:00,2025-06-29T05:00:00,2025-06-29T00:15:00,2025-06-29T05:16:00,COMPLETED,Preventive maintenance block for task TASK-05090,ENGINEERING,TASK-05090
BLK-04543,SEC-004,TRAFFIC_BLOCK,2026-06-29T00:00:00,2026-06-29T05:00:00,2026-06-28T23:59:00,2026-06-29T05:11:00,COMPLETED,Preventive maintenance block for task TASK-05091,ENGINEERING,TASK-05091
BLK-04544,SEC-006,POWER_BLOCK,2023-09-07T00:00:00,2023-09-07T03:00:00,2023-09-07T00:12:00,2023-09-07T03:14:00,COMPLETED,Preventive maintenance block for task TASK-05092,TRD,TASK-05092
BLK-04545,SEC-006,POWER_BLOCK,2024-03-05T00:00:00,2024-03-05T03:00:00,2024-03-05T00:14:00,2024-03-05T03:07:00,COMPLETED,Preventive maintenance block for task TASK-05093,TRD,TASK-05093
BLK-04546,SEC-006,POWER_BLOCK,2024-09-01T00:00:00,2024-09-01T03:00:00,2024-09-01T00:23:00,2024-09-01T03:16:00,COMPLETED,Preventive maintenance block for task TASK-05094,TRD,TASK-05094
BLK-04547,SEC-006,POWER_BLOCK,2025-02-28T00:00:00,2025-02-28T03:00:00,2025-02-28T00:18:00,2025-02-28T03:23:00,COMPLETED,Preventive maintenance block for task TASK-05095,TRD,TASK-05095
BLK-04548,SEC-006,POWER_BLOCK,2025-08-27T00:00:00,2025-08-27T03:00:00,2025-08-26T23:53:00,2025-08-27T02:44:00,COMPLETED,Preventive maintenance block for task TASK-05096,TRD,TASK-05096
BLK-04549,SEC-006,POWER_BLOCK,2026-02-23T00:00:00,2026-02-23T03:00:00,2026-02-23T00:21:00,2026-02-23T03:29:00,COMPLETED,Preventive maintenance block for task TASK-05097,TRD,TASK-05097
BLK-04550,SEC-001,POWER_BLOCK,2023-11-10T00:00:00,2023-11-10T03:00:00,2023-11-09T23:32:00,2023-11-10T02:28:00,COMPLETED,Preventive maintenance block for task TASK-05098,TRD,TASK-05098
BLK-04551,SEC-001,POWER_BLOCK,2024-05-08T00:00:00,2024-05-08T03:00:00,2024-05-07T23:46:00,2024-05-08T02:42:00,COMPLETED,Preventive maintenance block for task TASK-05099,TRD,TASK-05099
BLK-04552,SEC-001,POWER_BLOCK,2024-11-04T00:00:00,2024-11-04T03:00:00,2024-11-03T23:35:00,2024-11-04T02:35:00,COMPLETED,Preventive maintenance block for task TASK-05100,TRD,TASK-05100
BLK-04553,SEC-001,POWER_BLOCK,2025-05-03T00:00:00,2025-05-03T03:00:00,2025-05-03T00:25:00,2025-05-03T03:28:00,COMPLETED,Preventive maintenance block for task TASK-05101,TRD,TASK-05101
BLK-04554,SEC-001,POWER_BLOCK,2025-10-30T00:00:00,2025-10-30T03:00:00,2025-10-30T00:04:00,2025-10-30T03:06:00,COMPLETED,Preventive maintenance block for task TASK-05102,TRD,TASK-05102
BLK-04555,SEC-001,POWER_BLOCK,2026-04-28T00:00:00,2026-04-28T03:00:00,2026-04-27T23:58:00,2026-04-28T02:58:00,COMPLETED,Preventive maintenance block for task TASK-05103,TRD,TASK-05103
BLK-04556,SEC-003,TRAFFIC_BLOCK,2024-02-20T00:00:00,2024-02-20T05:00:00,2024-02-20T00:25:00,2024-02-20T05:10:00,COMPLETED,Preventive maintenance block for task TASK-05104,ENGINEERING,TASK-05104
BLK-04557,SEC-003,TRAFFIC_BLOCK,2025-02-19T00:00:00,2025-02-19T05:00:00,2025-02-19T00:26:00,2025-02-19T05:28:00,COMPLETED,Preventive maintenance block for task TASK-05105,ENGINEERING,TASK-05105
BLK-04558,SEC-003,TRAFFIC_BLOCK,2026-02-19T00:00:00,2026-02-19T05:00:00,2026-02-18T23:42:00,2026-02-19T04:42:00,COMPLETED,Preventive maintenance block for task TASK-05106,ENGINEERING,TASK-05106
BLK-04559,SEC-004,POWER_BLOCK,2023-12-06T00:00:00,2023-12-06T03:00:00,2023-12-06T00:28:00,2023-12-06T03:24:00,COMPLETED,Preventive maintenance block for task TASK-05107,TRD,TASK-05107
BLK-04560,SEC-004,POWER_BLOCK,2024-06-03T00:00:00,2024-06-03T03:00:00,2024-06-02T23:35:00,2024-06-03T02:31:00,COMPLETED,Preventive maintenance block for task TASK-05108,TRD,TASK-05108
BLK-04561,SEC-004,POWER_BLOCK,2024-11-30T00:00:00,2024-11-30T03:00:00,2024-11-29T23:31:00,2024-11-30T02:23:00,COMPLETED,Preventive maintenance block for task TASK-05109,TRD,TASK-05109
BLK-04562,SEC-004,POWER_BLOCK,2025-05-29T00:00:00,2025-05-29T03:00:00,2025-05-29T00:23:00,2025-05-29T03:25:00,COMPLETED,Preventive maintenance block for task TASK-05110,TRD,TASK-05110
BLK-04563,SEC-004,POWER_BLOCK,2025-11-25T00:00:00,2025-11-25T03:00:00,2025-11-25T00:20:00,2025-11-25T03:20:00,COMPLETED,Preventive maintenance block for task TASK-05111,TRD,TASK-05111
BLK-04564,SEC-004,POWER_BLOCK,2026-05-24T00:00:00,2026-05-24T03:00:00,2026-05-23T23:43:00,2026-05-24T02:43:00,COMPLETED,Preventive maintenance block for task TASK-05112,TRD,TASK-05112
BLK-04565,SEC-003,SHADOW,2023-09-07T00:00:00,2023-09-07T02:00:00,2023-09-07T00:04:00,2023-09-07T02:05:00,COMPLETED,Preventive maintenance block for task TASK-05113,S&T,TASK-05113
BLK-04566,SEC-003,SHADOW,2023-12-06T00:00:00,2023-12-06T02:00:00,2023-12-06T00:29:00,2023-12-06T02:33:00,COMPLETED,Preventive maintenance block for task TASK-05114,S&T,TASK-05114
BLK-04567,SEC-003,SHADOW,2024-03-05T00:00:00,2024-03-05T02:00:00,2024-03-04T23:48:00,2024-03-05T01:46:00,COMPLETED,Preventive maintenance block for task TASK-05115,S&T,TASK-05115
BLK-04568,SEC-003,SHADOW,2024-06-03T00:00:00,2024-06-03T02:00:00,2024-06-03T00:00:00,2024-06-03T02:00:00,COMPLETED,Preventive maintenance block for task TASK-05116,S&T,TASK-05116
BLK-04569,SEC-003,SHADOW,2024-09-01T00:00:00,2024-09-01T02:00:00,2024-09-01T00:16:00,2024-09-01T02:12:00,COMPLETED,Preventive maintenance block for task TASK-05117,S&T,TASK-05117
BLK-04570,SEC-003,SHADOW,2024-11-30T00:00:00,2024-11-30T02:00:00,2024-11-30T00:23:00,2024-11-30T02:22:00,COMPLETED,Preventive maintenance block for task TASK-05118,S&T,TASK-05118
BLK-04571,SEC-003,SHADOW,2025-02-28T00:00:00,2025-02-28T02:00:00,2025-02-27T23:43:00,2025-02-28T01:41:00,COMPLETED,Preventive maintenance block for task TASK-05119,S&T,TASK-05119
BLK-04572,SEC-003,SHADOW,2025-05-29T00:00:00,2025-05-29T02:00:00,2025-05-29T00:00:00,2025-05-29T02:04:00,COMPLETED,Preventive maintenance block for task TASK-05120,S&T,TASK-05120
BLK-04573,SEC-003,SHADOW,2025-08-27T00:00:00,2025-08-27T02:00:00,2025-08-26T23:33:00,2025-08-27T01:33:00,COMPLETED,Preventive maintenance block for task TASK-05121,S&T,TASK-05121
BLK-04574,SEC-003,SHADOW,2025-11-25T00:00:00,2025-11-25T02:00:00,2025-11-24T23:30:00,2025-11-25T01:26:00,COMPLETED,Preventive maintenance block for task TASK-05122,S&T,TASK-05122
BLK-04575,SEC-003,SHADOW,2026-02-23T00:00:00,2026-02-23T02:00:00,2026-02-23T00:19:00,2026-02-23T02:16:00,COMPLETED,Preventive maintenance block for task TASK-05123,S&T,TASK-05123
BLK-04576,SEC-003,SHADOW,2026-05-24T00:00:00,2026-05-24T02:00:00,2026-05-24T00:11:00,2026-05-24T02:11:00,COMPLETED,Preventive maintenance block for task TASK-05124,S&T,TASK-05124
BLK-04577,SEC-001,POWER_BLOCK,2023-09-30T00:00:00,2023-09-30T03:00:00,2023-09-30T00:23:00,2023-09-30T03:15:00,COMPLETED,Preventive maintenance block for task TASK-05125,TRD,TASK-05125
BLK-04578,SEC-001,POWER_BLOCK,2024-03-28T00:00:00,2024-03-28T03:00:00,2024-03-28T00:30:00,2024-03-28T03:38:00,COMPLETED,Preventive maintenance block for task TASK-05126,TRD,TASK-05126
BLK-04579,SEC-001,POWER_BLOCK,2024-09-24T00:00:00,2024-09-24T03:00:00,2024-09-23T23:50:00,2024-09-24T02:46:00,COMPLETED,Preventive maintenance block for task TASK-05127,TRD,TASK-05127
BLK-04580,SEC-001,POWER_BLOCK,2025-03-23T00:00:00,2025-03-23T03:00:00,2025-03-22T23:54:00,2025-03-23T02:55:00,COMPLETED,Preventive maintenance block for task TASK-05128,TRD,TASK-05128
BLK-04581,SEC-001,POWER_BLOCK,2025-09-19T00:00:00,2025-09-19T03:00:00,2025-09-19T00:01:00,2025-09-19T03:00:00,COMPLETED,Preventive maintenance block for task TASK-05129,TRD,TASK-05129
BLK-04582,SEC-001,POWER_BLOCK,2026-03-18T00:00:00,2026-03-18T03:00:00,2026-03-18T00:12:00,2026-03-18T03:06:00,COMPLETED,Preventive maintenance block for task TASK-05130,TRD,TASK-05130
BLK-04583,SEC-006,TRAFFIC_BLOCK,2024-05-31T00:00:00,2024-05-31T05:00:00,2024-05-31T00:29:00,2024-05-31T05:14:00,COMPLETED,Preventive maintenance block for task TASK-05131,ENGINEERING,TASK-05131
BLK-04584,SEC-006,TRAFFIC_BLOCK,2025-05-31T00:00:00,2025-05-31T05:00:00,2025-05-30T23:34:00,2025-05-31T04:39:00,COMPLETED,Preventive maintenance block for task TASK-05132,ENGINEERING,TASK-05132
BLK-04585,SEC-006,TRAFFIC_BLOCK,2026-05-31T00:00:00,2026-05-31T05:00:00,2026-05-31T00:06:00,2026-05-31T05:09:00,COMPLETED,Preventive maintenance block for task TASK-05133,ENGINEERING,TASK-05133
BLK-04586,SEC-005,SHADOW,2023-10-19T00:00:00,2023-10-19T02:00:00,2023-10-19T00:24:00,2023-10-19T02:27:00,COMPLETED,Preventive maintenance block for task TASK-05134,S&T,TASK-05134
BLK-04587,SEC-005,SHADOW,2024-01-17T00:00:00,2024-01-17T02:00:00,2024-01-16T23:55:00,2024-01-17T01:54:00,COMPLETED,Preventive maintenance block for task TASK-05135,S&T,TASK-05135
BLK-04588,SEC-005,SHADOW,2024-04-16T00:00:00,2024-04-16T02:00:00,2024-04-15T23:59:00,2024-04-16T01:53:00,COMPLETED,Preventive maintenance block for task TASK-05136,S&T,TASK-05136
BLK-04589,SEC-005,SHADOW,2024-07-15T00:00:00,2024-07-15T02:00:00,2024-07-14T23:53:00,2024-07-15T01:48:00,COMPLETED,Preventive maintenance block for task TASK-05137,S&T,TASK-05137
BLK-04590,SEC-005,SHADOW,2024-10-13T00:00:00,2024-10-13T02:00:00,2024-10-12T23:43:00,2024-10-13T01:45:00,COMPLETED,Preventive maintenance block for task TASK-05138,S&T,TASK-05138
BLK-04591,SEC-005,SHADOW,2025-01-11T00:00:00,2025-01-11T02:00:00,2025-01-10T23:55:00,2025-01-11T01:57:00,COMPLETED,Preventive maintenance block for task TASK-05139,S&T,TASK-05139
BLK-04592,SEC-005,SHADOW,2025-04-11T00:00:00,2025-04-11T02:00:00,2025-04-10T23:50:00,2025-04-11T01:49:00,COMPLETED,Preventive maintenance block for task TASK-05140,S&T,TASK-05140
BLK-04593,SEC-005,SHADOW,2025-07-10T00:00:00,2025-07-10T02:00:00,2025-07-09T23:38:00,2025-07-10T01:32:00,COMPLETED,Preventive maintenance block for task TASK-05141,S&T,TASK-05141
BLK-04594,SEC-005,SHADOW,2025-10-08T00:00:00,2025-10-08T02:00:00,2025-10-08T00:10:00,2025-10-08T02:11:00,COMPLETED,Preventive maintenance block for task TASK-05142,S&T,TASK-05142
BLK-04595,SEC-005,SHADOW,2026-01-06T00:00:00,2026-01-06T02:00:00,2026-01-06T00:03:00,2026-01-06T01:57:00,COMPLETED,Preventive maintenance block for task TASK-05143,S&T,TASK-05143
BLK-04596,SEC-005,SHADOW,2026-04-06T00:00:00,2026-04-06T02:00:00,2026-04-06T00:18:00,2026-04-06T02:22:00,COMPLETED,Preventive maintenance block for task TASK-05144,S&T,TASK-05144
BLK-04597,SEC-005,SHADOW,2026-07-05T00:00:00,2026-07-05T02:00:00,2026-07-05T00:14:00,2026-07-05T02:12:00,COMPLETED,Preventive maintenance block for task TASK-05145,S&T,TASK-05145
BLK-04598,SEC-006,TRAFFIC_BLOCK,2023-08-28T00:00:00,2023-08-28T05:00:00,2023-08-28T00:21:00,2023-08-28T05:07:00,COMPLETED,Preventive maintenance block for task TASK-05146,ENGINEERING,TASK-05146
BLK-04599,SEC-006,TRAFFIC_BLOCK,2024-08-27T00:00:00,2024-08-27T05:00:00,2024-08-26T23:49:00,2024-08-27T04:42:00,COMPLETED,Preventive maintenance block for task TASK-05147,ENGINEERING,TASK-05147
BLK-04600,SEC-006,TRAFFIC_BLOCK,2025-08-27T00:00:00,2025-08-27T05:00:00,2025-08-26T23:57:00,2025-08-27T05:07:00,COMPLETED,Preventive maintenance block for task TASK-05148,ENGINEERING,TASK-05148
BLK-04601,SEC-001,SHADOW,2023-09-15T00:00:00,2023-09-15T02:00:00,2023-09-14T23:32:00,2023-09-15T01:37:00,COMPLETED,Preventive maintenance block for task TASK-05149,S&T,TASK-05149
BLK-04602,SEC-001,SHADOW,2023-12-14T00:00:00,2023-12-14T02:00:00,2023-12-14T00:16:00,2023-12-14T02:15:00,COMPLETED,Preventive maintenance block for task TASK-05150,S&T,TASK-05150
BLK-04603,SEC-001,SHADOW,2024-03-13T00:00:00,2024-03-13T02:00:00,2024-03-13T00:01:00,2024-03-13T01:59:00,COMPLETED,Preventive maintenance block for task TASK-05151,S&T,TASK-05151
BLK-04604,SEC-001,SHADOW,2024-06-11T00:00:00,2024-06-11T02:00:00,2024-06-11T00:21:00,2024-06-11T02:25:00,COMPLETED,Preventive maintenance block for task TASK-05152,S&T,TASK-05152
BLK-04605,SEC-001,SHADOW,2024-09-09T00:00:00,2024-09-09T02:00:00,2024-09-08T23:31:00,2024-09-09T01:26:00,COMPLETED,Preventive maintenance block for task TASK-05153,S&T,TASK-05153
BLK-04606,SEC-001,SHADOW,2024-12-08T00:00:00,2024-12-08T02:00:00,2024-12-07T23:50:00,2024-12-08T01:50:00,COMPLETED,Preventive maintenance block for task TASK-05154,S&T,TASK-05154
BLK-04607,SEC-001,SHADOW,2025-03-08T00:00:00,2025-03-08T02:00:00,2025-03-08T00:22:00,2025-03-08T02:27:00,COMPLETED,Preventive maintenance block for task TASK-05155,S&T,TASK-05155
BLK-04608,SEC-001,SHADOW,2025-06-06T00:00:00,2025-06-06T02:00:00,2025-06-06T00:06:00,2025-06-06T02:08:00,COMPLETED,Preventive maintenance block for task TASK-05156,S&T,TASK-05156
BLK-04609,SEC-001,SHADOW,2025-09-04T00:00:00,2025-09-04T02:00:00,2025-09-03T23:42:00,2025-09-04T01:41:00,COMPLETED,Preventive maintenance block for task TASK-05157,S&T,TASK-05157
BLK-04610,SEC-001,SHADOW,2025-12-03T00:00:00,2025-12-03T02:00:00,2025-12-03T00:17:00,2025-12-03T02:13:00,COMPLETED,Preventive maintenance block for task TASK-05158,S&T,TASK-05158
BLK-04611,SEC-001,SHADOW,2026-03-03T00:00:00,2026-03-03T02:00:00,2026-03-03T00:15:00,2026-03-03T02:13:00,COMPLETED,Preventive maintenance block for task TASK-05159,S&T,TASK-05159
BLK-04612,SEC-001,SHADOW,2026-06-01T00:00:00,2026-06-01T02:00:00,2026-05-31T23:31:00,2026-06-01T01:36:00,COMPLETED,Preventive maintenance block for task TASK-05160,S&T,TASK-05160
BLK-04613,SEC-004,SHADOW,2023-10-13T00:00:00,2023-10-13T02:00:00,2023-10-12T23:41:00,2023-10-13T01:35:00,COMPLETED,Preventive maintenance block for task TASK-05161,S&T,TASK-05161
BLK-04614,SEC-004,SHADOW,2024-01-11T00:00:00,2024-01-11T02:00:00,2024-01-10T23:39:00,2024-01-11T01:43:00,COMPLETED,Preventive maintenance block for task TASK-05162,S&T,TASK-05162
BLK-04615,SEC-004,SHADOW,2024-04-10T00:00:00,2024-04-10T02:00:00,2024-04-10T00:03:00,2024-04-10T02:08:00,COMPLETED,Preventive maintenance block for task TASK-05163,S&T,TASK-05163
BLK-04616,SEC-004,SHADOW,2024-07-09T00:00:00,2024-07-09T02:00:00,2024-07-09T00:23:00,2024-07-09T02:26:00,COMPLETED,Preventive maintenance block for task TASK-05164,S&T,TASK-05164
BLK-04617,SEC-004,SHADOW,2024-10-07T00:00:00,2024-10-07T02:00:00,2024-10-07T00:11:00,2024-10-07T02:10:00,COMPLETED,Preventive maintenance block for task TASK-05165,S&T,TASK-05165
BLK-04618,SEC-004,SHADOW,2025-01-05T00:00:00,2025-01-05T02:00:00,2025-01-05T00:28:00,2025-01-05T02:26:00,COMPLETED,Preventive maintenance block for task TASK-05166,S&T,TASK-05166
BLK-04619,SEC-004,SHADOW,2025-04-05T00:00:00,2025-04-05T02:00:00,2025-04-05T00:00:00,2025-04-05T02:01:00,COMPLETED,Preventive maintenance block for task TASK-05167,S&T,TASK-05167
BLK-04620,SEC-004,SHADOW,2025-07-04T00:00:00,2025-07-04T02:00:00,2025-07-04T00:29:00,2025-07-04T02:27:00,COMPLETED,Preventive maintenance block for task TASK-05168,S&T,TASK-05168
BLK-04621,SEC-004,SHADOW,2025-10-02T00:00:00,2025-10-02T02:00:00,2025-10-01T23:50:00,2025-10-02T01:46:00,COMPLETED,Preventive maintenance block for task TASK-05169,S&T,TASK-05169
BLK-04622,SEC-004,SHADOW,2025-12-31T00:00:00,2025-12-31T02:00:00,2025-12-30T23:47:00,2025-12-31T01:42:00,COMPLETED,Preventive maintenance block for task TASK-05170,S&T,TASK-05170
BLK-04623,SEC-004,SHADOW,2026-03-31T00:00:00,2026-03-31T02:00:00,2026-03-31T00:02:00,2026-03-31T01:59:00,COMPLETED,Preventive maintenance block for task TASK-05171,S&T,TASK-05171
BLK-04624,SEC-004,SHADOW,2026-06-29T00:00:00,2026-06-29T02:00:00,2026-06-29T00:11:00,2026-06-29T02:16:00,COMPLETED,Preventive maintenance block for task TASK-05172,S&T,TASK-05172
BLK-04625,SEC-005,TRAFFIC_BLOCK,2024-05-02T00:00:00,2024-05-02T05:00:00,2024-05-02T00:05:00,2024-05-02T05:11:00,COMPLETED,Preventive maintenance block for task TASK-05173,ENGINEERING,TASK-05173
BLK-04626,SEC-005,TRAFFIC_BLOCK,2025-05-02T00:00:00,2025-05-02T05:00:00,2025-05-01T23:58:00,2025-05-02T04:53:00,COMPLETED,Preventive maintenance block for task TASK-05174,ENGINEERING,TASK-05174
BLK-04627,SEC-005,TRAFFIC_BLOCK,2026-05-02T00:00:00,2026-05-02T05:00:00,2026-05-02T00:29:00,2026-05-02T05:22:00,COMPLETED,Preventive maintenance block for task TASK-05175,ENGINEERING,TASK-05175
BLK-04628,SEC-002,TRAFFIC_BLOCK,2024-05-13T00:00:00,2024-05-13T05:00:00,2024-05-12T23:51:00,2024-05-13T04:56:00,COMPLETED,Preventive maintenance block for task TASK-05176,ENGINEERING,TASK-05176
BLK-04629,SEC-002,TRAFFIC_BLOCK,2025-05-13T00:00:00,2025-05-13T05:00:00,2025-05-13T00:05:00,2025-05-13T05:01:00,COMPLETED,Preventive maintenance block for task TASK-05177,ENGINEERING,TASK-05177
BLK-04630,SEC-002,TRAFFIC_BLOCK,2026-05-13T00:00:00,2026-05-13T05:00:00,2026-05-12T23:53:00,2026-05-13T04:40:00,COMPLETED,Preventive maintenance block for task TASK-05178,ENGINEERING,TASK-05178
BLK-04631,SEC-005,SHADOW,2023-10-29T00:00:00,2023-10-29T02:00:00,2023-10-28T23:41:00,2023-10-29T01:38:00,COMPLETED,Preventive maintenance block for task TASK-05179,S&T,TASK-05179
BLK-04632,SEC-005,SHADOW,2024-01-27T00:00:00,2024-01-27T02:00:00,2024-01-27T00:06:00,2024-01-27T02:02:00,COMPLETED,Preventive maintenance block for task TASK-05180,S&T,TASK-05180
BLK-04633,SEC-005,SHADOW,2024-04-26T00:00:00,2024-04-26T02:00:00,2024-04-26T00:04:00,2024-04-26T02:06:00,COMPLETED,Preventive maintenance block for task TASK-05181,S&T,TASK-05181
