forecast_id,section_id,forecast_date,forecast_hour,estimated_goods_trains_count,confidence_score,generated_at
FC-011518,SEC-006,2026-07-21,21,0,0.93,2026-07-20T12:00:00
FC-011519,SEC-006,2026-07-21,22,2,0.77,2026-07-20T12:00:00
FC-011520,SEC-006,2026-07-21,23,1,0.91,2026-07-20T12:00:00
FC-011521,SEC-001,2026-07-22,0,1,0.92,2026-07-21T12:00:00
FC-011522,SEC-001,2026-07-22,1,2,0.84,2026-07-21T12:00:00
FC-011523,SEC-001,2026-07-22,2,1,0.87,2026-07-21T12:00:00
FC-011524,SEC-001,2026-07-22,3,2,0.83,2026-07-21T12:00:00
FC-011525,SEC-001,2026-07-22,4,3,0.72,2026-07-21T12:00:00
FC-011526,SEC-001,2026-07-22,5,0,0.7,2026-07-21T12:00:00
FC-011527,SEC-001,2026-07-22,6,0,0.76,2026-07-21T12:00:00
FC-011528,SEC-001,2026-07-22,7,0,0.77,2026-07-21T12:00:00
FC-011529,SEC-001,2026-07-22,8,0,0.77,2026-07-21T12:00:00
FC-011530,SEC-001,2026-07-22,9,1,0.76,2026-07-21T12:00:00
FC-011531,SEC-001,2026-07-22,10,1,0.93,2026-07-21T12:00:00
FC-011532,SEC-001,2026-07-22,11,0,0.84,2026-07-21T12:00:00
FC-011533,SEC-001,2026-07-22,12,1,0.71,2026-07-21T12:00:00
FC-011534,SEC-001,2026-07-22,13,2,0.84,2026-07-21T12:00:00
FC-011535,SEC-001,2026-07-22,14,0,0.8,2026-07-21T12:00:00
FC-011536,SEC-001,2026-07-22,15,1,0.8,2026-07-21T12:00:00
FC-011537,SEC-001,2026-07-22,16,0,0.83,2026-07-21T12:00:00
FC-011538,SEC-001,2026-07-22,17,1,0.86,2026-07-21T12:00:00
FC-011539,SEC-001,2026-07-22,18,1,0.78,2026-07-21T12:00:00
FC-011540,SEC-001,2026-07-22,19,0,0.75,2026-07-21T12:00:00
FC-011541,SEC-001,2026-07-22,20,0,0.76,2026-07-21T12:00:00
FC-011542,SEC-001,2026-07-22,21,1,0.95,2026-07-21T12:00:00
FC-011543,SEC-001,2026-07-22,22,2,0.74,2026-07-21T12:00:00
FC-011544,SEC-001,2026-07-22,23,4,0.92,2026-07-21T12:00:00
FC-011545,SEC-002,2026-07-22,0,5,0.76,2026-07-21T12:00:00
FC-011546,SEC-002,2026-07-22,1,3,0.76,2026-07-21T12:00:00
FC-011547,SEC-002,2026-07-22,2,2,0.85,2026-07-21T12:00:00
FC-011548,SEC-002,2026-07-22,3,2,0.75,2026-07-21T12:00:00
FC-011549,SEC-002,2026-07-22,4,1,0.77,2026-07-21T12:00:00
FC-011550,SEC-002,2026-07-22,5,1,0.81,2026-07-21T12:00:00
FC-011551,SEC-002,2026-07-22,6,0,0.79,2026-07-21T12:00:00
FC-011552,SEC-002,2026-07-22,7,0,0.84,2026-07-21T12:00:00
FC-011553,SEC-002,2026-07-22,8,1,0.78,2026-07-21T12:00:00
FC-011554,SEC-002,2026-07-22,9,0,0.93,2026-07-21T12:00:00
FC-011555,SEC-002,2026-07-22,10,0,0.87,2026-07-21T12:00:00
FC-011556,SEC-002,2026-07-22,11,0,0.93,2026-07-21T12:00:00
FC-011557,SEC-002,2026-07-22,12,0,0.93,2026-07-21T12:00:00
FC-011558,SEC-002,2026-07-22,13,0,0.74,2026-07-21T12:00:00
FC-011559,SEC-002,2026-07-22,14,0,0.79,2026-07-21T12:00:00
FC-011560,SEC-002,2026-07-22,15,0,0.83,2026-07-21T12:00:00
FC-011561,SEC-002,2026-07-22,16,1,0.83,2026-07-21T12:00:00
FC-011562,SEC-002,2026-07-22,17,1,0.71,2026-07-21T12:00:00
FC-011563,SEC-002,2026-07-22,18,0,0.93,2026-07-21T12:00:00
FC-011564,SEC-002,2026-07-22,19,0,0.74,2026-07-21T12:00:00
FC-011565,SEC-002,2026-07-22,20,1,0.82,2026-07-21T12:00:00
FC-011566,SEC-002,2026-07-22,21,0,0.72,2026-07-21T12:00:00
FC-011567,SEC-002,2026-07-22,22,3,0.75,2026-07-21T12:00:00
FC-011568,SEC-002,2026-07-22,23,0,0.86,2026-07-21T12:00:00
FC-011569,SEC-003,2026-07-22,0,3,0.87,2026-07-21T12:00:00
FC-011570,SEC-003,2026-07-22,1,2,0.92,2026-07-21T12:00:00
FC-011571,SEC-003,2026-07-22,2,0,0.92,2026-07-21T12:00:00
FC-011572,SEC-003,2026-07-22,3,3,0.74,2026-07-21T12:00:00
FC-011573,SEC-003,2026-07-22,4,1,0.85,2026-07-21T12:00:00
FC-011574,SEC-003,2026-07-22,5,0,0.79,2026-07-21T12:00:00
FC-011575,SEC-003,2026-07-22,6,0,0.75,2026-07-21T12:00:00
FC-011576,SEC-003,2026-07-22,7,0,0.73,2026-07-21T12:00:00
FC-011577,SEC-003,2026-07-22,8,0,0.85,2026-07-21T12:00:00
FC-011578,SEC-003,2026-07-22,9,0,0.86,2026-07-21T12:00:00
FC-011579,SEC-003,2026-07-22,10,0,0.8,2026-07-21T12:00:00
FC-011580,SEC-003,2026-07-22,11,0,0.81,2026-07-21T12:00:00
FC-011581,SEC-003,2026-07-22,12,1,0.92,2026-07-21T12:00:00
FC-011582,SEC-003,2026-07-22,13,1,0.73,2026-07-21T12:00:00
FC-011583,SEC-003,2026-07-22,14,0,0.9,2026-07-21T12:00:00
FC-011584,SEC-003,2026-07-22,15,0,0.82,2026-07-21T12:00:00
FC-011585,SEC-003,2026-07-22,16,2,0.72,2026-07-21T12:00:00
FC-011586,SEC-003,2026-07-22,17,0,0.89,2026-07-21T12:00:00
FC-011587,SEC-003,2026-07-22,18,2,0.7,2026-07-21T12:00:00
FC-011588,SEC-003,2026-07-22,19,3,0.84,2026-07-21T12:00:00
FC-011589,SEC-003,2026-07-22,20,0,0.71,2026-07-21T12:00:00
FC-011590,SEC-003,2026-07-22,21,0,0.79,2026-07-21T12:00:00
FC-011591,SEC-003,2026-07-22,22,1,0.93,2026-07-21T12:00:00
FC-011592,SEC-003,2026-07-22,23,2,0.83,2026-07-21T12:00:00
FC-011593,SEC-004,2026-07-22,0,2,0.73,2026-07-21T12:00:00
FC-011594,SEC-004,2026-07-22,1,2,0.82,2026-07-21T12:00:00
FC-011595,SEC-004,2026-07-22,2,2,0.87,2026-07-21T12:00:00
FC-011596,SEC-004,2026-07-22,3,0,0.83,2026-07-21T12:00:00
FC-011597,SEC-004,2026-07-22,4,5,0.85,2026-07-21T12:00:00
FC-011598,SEC-004,2026-07-22,5,0,0.76,2026-07-21T12:00:00
FC-011599,SEC-004,2026-07-22,6,0,0.72,2026-07-21T12:00:00
FC-011600,SEC-004,2026-07-22,7,4,0.83,2026-07-21T12:00:00
FC-011601,SEC-004,2026-07-22,8,0,0.78,2026-07-21T12:00:00
FC-011602,SEC-004,2026-07-22,9,1,0.82,2026-07-21T12:00:00
FC-011603,SEC-004,2026-07-22,10,0,0.91,2026-07-21T12:00:00
FC-011604,SEC-004,2026-07-22,11,1,0.93,2026-07-21T12:00:00
FC-011605,SEC-004,2026-07-22,12,0,0.75,2026-07-21T12:00:00
FC-011606,SEC-004,2026-07-22,13,2,0.71,2026-07-21T12:00:00
FC-011607,SEC-004,2026-07-22,14,0,0.79,2026-07-21T12:00:00
FC-011608,SEC-004,2026-07-22,15,0,0.84,2026-07-21T12:00:00
FC-011609,SEC-004,2026-07-22,16,0,0.93,2026-07-21T12:00:00
FC-011610,SEC-004,2026-07-22,17,0,0.95,2026-07-21T12:00:00
FC-011611,SEC-004,2026-07-22,18,0,0.8,2026-07-21T12:00:00
FC-011612,SEC-004,2026-07-22,19,0,0.81,2026-07-21T12:00:00
FC-011613,SEC-004,2026-07-22,20,0,0.7,2026-07-21T12:00:00
FC-011614,SEC-004,2026-07-22,21,0,0.75,2026-07-21T12:00:00
FC-011615,SEC-004,2026-07-22,22,3,0.82,2026-07-21T12:00:00
FC-011616,SEC-004,2026-07-22,23,4,0.86,2026-07-21T12:00:00
FC-011617,SEC-005,2026-07-22,0,1,0.75,2026-07-21T12:00:00
FC-011618,SEC-005,2026-07-22,1,1,0.84,2026-07-21T12:00:00
FC-011619,SEC-005,2026-07-22,2,2,0.8,2026-07-21T12:00:00
FC-011620,SEC-005,2026-07-22,3,0,0.82,2026-07-21T12:00:00
FC-011621,SEC-005,2026-07-22,4,1,0.74,2026-07-21T12:00:00
FC-011622,SEC-005,2026-07-22,5,3,0.91,2026-07-21T12:00:00
FC-011623,SEC-005,2026-07-22,6,1,0.75,2026-07-21T12:00:00
FC-011624,SEC-005,2026-07-22,7,0,0.81,2026-07-21T12:00:00
FC-011625,SEC-005,2026-07-22,8,0,0.73,2026-07-21T12:00:00
FC-011626,SEC-005,2026-07-22,9,0,0.93,2026-07-21T12:00:00
FC-011627,SEC-005,2026-07-22,10,1,0.93,2026-07-21T12:00:00
FC-011628,SEC-005,2026-07-22,11,0,0.84,2026-07-21T12:00:00
FC-011629,SEC-005,2026-07-22,12,0,0.87,2026-07-21T12:00:00
FC-011630,SEC-005,2026-07-22,13,0,0.89,2026-07-21T12:00:00
FC-011631,SEC-005,2026-07-22,14,1,0.91,2026-07-21T12:00:00
FC-011632,SEC-005,2026-07-22,15,2,0.72,2026-07-21T12:00:00
FC-011633,SEC-005,2026-07-22,16,0,0.75,2026-07-21T12:00:00
FC-011634,SEC-005,2026-07-22,17,1,0.78,2026-07-21T12:00:00
FC-011635,SEC-005,2026-07-22,18,2,0.83,2026-07-21T12:00:00
FC-011636,SEC-005,2026-07-22,19,0,0.94,2026-07-21T12:00:00
FC-011637,SEC-005,2026-07-22,20,0,0.75,2026-07-21T12:00:00
FC-011638,SEC-005,2026-07-22,21,0,0.85,2026-07-21T12:00:00
FC-011639,SEC-005,2026-07-22,22,3,0.94,2026-07-21T12:00:00
FC-011640,SEC-005,2026-07-22,23,2,0.85,2026-07-21T12:00:00
FC-011641,SEC-006,2026-07-22,0,0,0.82,2026-07-21T12:00:00
FC-011642,SEC-006,2026-07-22,1,5,0.71,2026-07-21T12:00:00
FC-011643,SEC-006,2026-07-22,2,4,0.84,2026-07-21T12:00:00
FC-011644,SEC-006,2026-07-22,3,2,0.78,2026-07-21T12:00:00
FC-011645,SEC-006,2026-07-22,4,2,0.81,2026-07-21T12:00:00
FC-011646,SEC-006,2026-07-22,5,1,0.79,2026-07-21T12:00:00
FC-011647,SEC-006,2026-07-22,6,0,0.86,2026-07-21T12:00:00
FC-011648,SEC-006,2026-07-22,7,1,0.87,2026-07-21T12:00:00
FC-011649,SEC-006,2026-07-22,8,0,0.8,2026-07-21T12:00:00
FC-011650,SEC-006,2026-07-22,9,1,0.78,2026-07-21T12:00:00
FC-011651,SEC-006,2026-07-22,10,0,0.77,2026-07-21T12:00:00
FC-011652,SEC-006,2026-07-22,11,0,0.91,2026-07-21T12:00:00
FC-011653,SEC-006,2026-07-22,12,0,0.9,2026-07-21T12:00:00
FC-011654,SEC-006,2026-07-22,13,0,0.81,2026-07-21T12:00:00
FC-011655,SEC-006,2026-07-22,14,0,0.86,2026-07-21T12:00:00
FC-011656,SEC-006,2026-07-22,15,0,0.78,2026-07-21T12:00:00
FC-011657,SEC-006,2026-07-22,16,0,0.88,2026-07-21T12:00:00
FC-011658,SEC-006,2026-07-22,17,0,0.77,2026-07-21T12:00:00
FC-011659,SEC-006,2026-07-22,18,0,0.83,2026-07-21T12:00:00
FC-011660,SEC-006,2026-07-22,19,0,0.76,2026-07-21T12:00:00
FC-011661,SEC-006,2026-07-22,20,0,0.83,2026-07-21T12:00:00
FC-011662,SEC-006,2026-07-22,21,1,0.88,2026-07-21T12:00:00
FC-011663,SEC-006,2026-07-22,22,4,0.84,2026-07-21T12:00:00
FC-011664,SEC-006,2026-07-22,23,2,0.91,2026-07-21T12:00:00
FC-011665,SEC-001,2026-07-23,0,1,0.93,2026-07-22T12:00:00
FC-011666,SEC-001,2026-07-23,1,1,0.83,2026-07-22T12:00:00
FC-011667,SEC-001,2026-07-23,2,2,0.88,2026-07-22T12:00:00
FC-011668,SEC-001,2026-07-23,3,2,0.72,2026-07-22T12:00:00
FC-011669,SEC-001,2026-07-23,4,1,0.89,2026-07-22T12:00:00
FC-011670,SEC-001,2026-07-23,5,1,0.74,2026-07-22T12:00:00
FC-011671,SEC-001,2026-07-23,6,1,0.81,2026-07-22T12:00:00
FC-011672,SEC-001,2026-07-23,7,0,0.8,2026-07-22T12:00:00
FC-011673,SEC-001,2026-07-23,8,0,0.77,2026-07-22T12:00:00
FC-011674,SEC-001,2026-07-23,9,0,0.83,2026-07-22T12:00:00
FC-011675,SEC-001,2026-07-23,10,1,0.92,2026-07-22T12:00:00
FC-011676,SEC-001,2026-07-23,11,1,0.82,2026-07-22T12:00:00
FC-011677,SEC-001,2026-07-23,12,0,0.79,2026-07-22T12:00:00
FC-011678,SEC-001,2026-07-23,13,1,0.91,2026-07-22T12:00:00
FC-011679,SEC-001,2026-07-23,14,2,0.94,2026-07-22T12:00:00
FC-011680,SEC-001,2026-07-23,15,0,0.9,2026-07-22T12:00:00
FC-011681,SEC-001,2026-07-23,16,0,0.91,2026-07-22T12:00:00
FC-011682,SEC-001,2026-07-23,17,0,0.76,2026-07-22T12:00:00
FC-011683,SEC-001,2026-07-23,18,0,0.94,2026-07-22T12:00:00
FC-011684,SEC-001,2026-07-23,19,1,0.86,2026-07-22T12:00:00
FC-011685,SEC-001,2026-07-23,20,0,0.89,2026-07-22T12:00:00
FC-011686,SEC-001,2026-07-23,21,1,0.94,2026-07-22T12:00:00
FC-011687,SEC-001,2026-07-23,22,2,0.78,2026-07-22T12:00:00
FC-011688,SEC-001,2026-07-23,23,5,0.93,2026-07-22T12:00:00
FC-011689,SEC-002,2026-07-23,0,4,0.71,2026-07-22T12:00:00
FC-011690,SEC-002,2026-07-23,1,2,0.71,2026-07-22T12:00:00
FC-011691,SEC-002,2026-07-23,2,1,0.92,2026-07-22T12:00:00
FC-011692,SEC-002,2026-07-23,3,4,0.71,2026-07-22T12:00:00
FC-011693,SEC-002,2026-07-23,4,1,0.84,2026-07-22T12:00:00
FC-011694,SEC-002,2026-07-23,5,0,0.9,2026-07-22T12:00:00
FC-011695,SEC-002,2026-07-23,6,0,0.93,2026-07-22T12:00:00
FC-011696,SEC-002,2026-07-23,7,1,0.94,2026-07-22T12:00:00
FC-011697,SEC-002,2026-07-23,8,1,0.82,2026-07-22T12:00:00
FC-011698,SEC-002,2026-07-23,9,0,0.8,2026-07-22T12:00:00
FC-011699,SEC-002,2026-07-23,10,0,0.87,2026-07-22T12:00:00
FC-011700,SEC-002,2026-07-23,11,1,0.82,2026-07-22T12:00:00
FC-011701,SEC-002,2026-07-23,12,1,0.83,2026-07-22T12:00:00
FC-011702,SEC-002,2026-07-23,13,1,0.71,2026-07-22T12:00:00
FC-011703,SEC-002,2026-07-23,14,0,0.75,2026-07-22T12:00:00
FC-011704,SEC-002,2026-07-23,15,1,0.92,2026-07-22T12:00:00
FC-011705,SEC-002,2026-07-23,16,0,0.73,2026-07-22T12:00:00
FC-011706,SEC-002,2026-07-23,17,0,0.9,2026-07-22T12:00:00
FC-011707,SEC-002,2026-07-23,18,1,0.91,2026-07-22T12:00:00
FC-011708,SEC-002,2026-07-23,19,0,0.78,2026-07-22T12:00:00
FC-011709,SEC-002,2026-07-23,20,0,0.93,2026-07-22T12:00:00
FC-011710,SEC-002,2026-07-23,21,1,0.89,2026-07-22T12:00:00
FC-011711,SEC-002,2026-07-23,22,2,0.86,2026-07-22T12:00:00
FC-011712,SEC-002,2026-07-23,23,2,0.75,2026-07-22T12:00:00
FC-011713,SEC-003,2026-07-23,0,3,0.75,2026-07-22T12:00:00
FC-011714,SEC-003,2026-07-23,1,1,0.92,2026-07-22T12:00:00
FC-011715,SEC-003,2026-07-23,2,2,0.73,2026-07-22T12:00:00
FC-011716,SEC-003,2026-07-23,3,0,0.91,2026-07-22T12:00:00
FC-011717,SEC-003,2026-07-23,4,2,0.83,2026-07-22T12:00:00
FC-011718,SEC-003,2026-07-23,5,0,0.92,2026-07-22T12:00:00
FC-011719,SEC-003,2026-07-23,6,1,0.82,2026-07-22T12:00:00
FC-011720,SEC-003,2026-07-23,7,0,0.77,2026-07-22T12:00:00
FC-011721,SEC-003,2026-07-23,8,0,0.94,2026-07-22T12:00:00
FC-011722,SEC-003,2026-07-23,9,0,0.8,2026-07-22T12:00:00
FC-011723,SEC-003,2026-07-23,10,0,0.77,2026-07-22T12:00:00
FC-011724,SEC-003,2026-07-23,11,1,0.87,2026-07-22T12:00:00
FC-011725,SEC-003,2026-07-23,12,0,0.83,2026-07-22T12:00:00
FC-011726,SEC-003,2026-07-23,13,0,0.76,2026-07-22T12:00:00
FC-011727,SEC-003,2026-07-23,14,0,0.8,2026-07-22T12:00:00
FC-011728,SEC-003,2026-07-23,15,1,0.88,2026-07-22T12:00:00
FC-011729,SEC-003,2026-07-23,16,0,0.87,2026-07-22T12:00:00
FC-011730,SEC-003,2026-07-23,17,1,0.73,2026-07-22T12:00:00
FC-011731,SEC-003,2026-07-23,18,1,0.95,2026-07-22T12:00:00
FC-011732,SEC-003,2026-07-23,19,1,0.88,2026-07-22T12:00:00
FC-011733,SEC-003,2026-07-23,20,1,0.78,2026-07-22T12:00:00
FC-011734,SEC-003,2026-07-23,21,1,0.81,2026-07-22T12:00:00
FC-011735,SEC-003,2026-07-23,22,0,0.91,2026-07-22T12:00:00
FC-011736,SEC-003,2026-07-23,23,2,0.87,2026-07-22T12:00:00
FC-011737,SEC-004,2026-07-23,0,0,0.77,2026-07-22T12:00:00
FC-011738,SEC-004,2026-07-23,1,2,0.94,2026-07-22T12:00:00
FC-011739,SEC-004,2026-07-23,2,2,0.94,2026-07-22T12:00:00
FC-011740,SEC-004,2026-07-23,3,3,0.72,2026-07-22T12:00:00
FC-011741,SEC-004,2026-07-23,4,1,0.9,2026-07-22T12:00:00
FC-011742,SEC-004,2026-07-23,5,0,0.83,2026-07-22T12:00:00
FC-011743,SEC-004,2026-07-23,6,0,0.87,2026-07-22T12:00:00
FC-011744,SEC-004,2026-07-23,7,1,0.8,2026-07-22T12:00:00
FC-011745,SEC-004,2026-07-23,8,1,0.86,2026-07-22T12:00:00
FC-011746,SEC-004,2026-07-23,9,0,0.87,2026-07-22T12:00:00
FC-011747,SEC-004,2026-07-23,10,0,0.72,2026-07-22T12:00:00
FC-011748,SEC-004,2026-07-23,11,0,0.94,2026-07-22T12:00:00
FC-011749,SEC-004,2026-07-23,12,0,0.72,2026-07-22T12:00:00
FC-011750,SEC-004,2026-07-23,13,1,0.73,2026-07-22T12:00:00
FC-011751,SEC-004,2026-07-23,14,1,0.89,2026-07-22T12:00:00
FC-011752,SEC-004,2026-07-23,15,0,0.74,2026-07-22T12:00:00
FC-011753,SEC-004,2026-07-23,16,1,0.8,2026-07-22T12:00:00
FC-011754,SEC-004,2026-07-23,17,1,0.95,2026-07-22T12:00:00
FC-011755,SEC-004,2026-07-23,18,1,0.89,2026-07-22T12:00:00
FC-011756,SEC-004,2026-07-23,19,0,0.81,2026-07-22T12:00:00
FC-011757,SEC-004,2026-07-23,20,1,0.8,2026-07-22T12:00:00
FC-011758,SEC-004,2026-07-23,21,0,0.9,2026-07-22T12:00:00
FC-011759,SEC-004,2026-07-23,22,2,0.88,2026-07-22T12:00:00
FC-011760,SEC-004,2026-07-23,23,2,0.88,2026-07-22T12:00:00
FC-011761,SEC-005,2026-07-23,0,2,0.83,2026-07-22T12:00:00
FC-011762,SEC-005,2026-07-23,1,1,0.79,2026-07-22T12:00:00
FC-011763,SEC-005,2026-07-23,2,0,0.8,2026-07-22T12:00:00
FC-011764,SEC-005,2026-07-23,3,2,0.72,2026-07-22T12:00:00
FC-011765,SEC-005,2026-07-23,4,4,0.92,2026-07-22T12:00:00
FC-011766,SEC-005,2026-07-23,5,0,0.89,2026-07-22T12:00:00
FC-011767,SEC-005,2026-07-23,6,2,0.84,2026-07-22T12:00:00
FC-011768,SEC-005,2026-07-23,7,2,0.89,2026-07-22T12:00:00
FC-011769,SEC-005,2026-07-23,8,0,0.74,2026-07-22T12:00:00
FC-011770,SEC-005,2026-07-23,9,0,0.81,2026-07-22T12:00:00
FC-011771,SEC-005,2026-07-23,10,0,0.85,2026-07-22T12:00:00
FC-011772,SEC-005,2026-07-23,11,0,0.85,2026-07-22T12:00:00
FC-011773,SEC-005,2026-07-23,12,0,0.82,2026-07-22T12:00:00
FC-011774,SEC-005,2026-07-23,13,0,0.78,2026-07-22T12:00:00
FC-011775,SEC-005,2026-07-23,14,1,0.92,2026-07-22T12:00:00
FC-011776,SEC-005,2026-07-23,15,0,0.94,2026-07-22T12:00:00
FC-011777,SEC-005,2026-07-23,16,0,0.92,2026-07-22T12:00:00
FC-011778,SEC-005,2026-07-23,17,0,0.84,2026-07-22T12:00:00
FC-011779,SEC-005,2026-07-23,18,0,0.73,2026-07-22T12:00:00
FC-011780,SEC-005,2026-07-23,19,2,0.92,2026-07-22T12:00:00
FC-011781,SEC-005,2026-07-23,20,0,0.72,2026-07-22T12:00:00
FC-011782,SEC-005,2026-07-23,21,0,0.88,2026-07-22T12:00:00
FC-011783,SEC-005,2026-07-23,22,2,0.82,2026-07-22T12:00:00
FC-011784,SEC-005,2026-07-23,23,2,0.77,2026-07-22T12:00:00
FC-011785,SEC-006,2026-07-23,0,1,0.73,2026-07-22T12:00:00
FC-011786,SEC-006,2026-07-23,1,2,0.94,2026-07-22T12:00:00
FC-011787,SEC-006,2026-07-23,2,1,0.73,2026-07-22T12:00:00
FC-011788,SEC-006,2026-07-23,3,1,0.93,2026-07-22T12:00:00
FC-011789,SEC-006,2026-07-23,4,2,0.9,2026-07-22T12:00:00
FC-011790,SEC-006,2026-07-23,5,1,0.8,2026-07-22T12:00:00
FC-011791,SEC-006,2026-07-23,6,1,0.73,2026-07-22T12:00:00
FC-011792,SEC-006,2026-07-23,7,2,0.76,2026-07-22T12:00:00
FC-011793,SEC-006,2026-07-23,8,0,0.75,2026-07-22T12:00:00
FC-011794,SEC-006,2026-07-23,9,1,0.91,2026-07-22T12:00:00
FC-011795,SEC-006,2026-07-23,10,1,0.87,2026-07-22T12:00:00
FC-011796,SEC-006,2026-07-23,11,0,0.73,2026-07-22T12:00:00
FC-011797,SEC-006,2026-07-23,12,0,0.82,2026-07-22T12:00:00
FC-011798,SEC-006,2026-07-23,13,0,0.85,2026-07-22T12:00:00
FC-011799,SEC-006,2026-07-23,14,1,0.71,2026-07-22T12:00:00
FC-011800,SEC-006,2026-07-23,15,1,0.81,2026-07-22T12:00:00
FC-011801,SEC-006,2026-07-23,16,0,0.93,2026-07-22T12:00:00
FC-011802,SEC-006,2026-07-23,17,0,0.87,2026-07-22T12:00:00
FC-011803,SEC-006,2026-07-23,18,0,0.86,2026-07-22T12:00:00
FC-011804,SEC-006,2026-07-23,19,0,0.92,2026-07-22T12:00:00
FC-011805,SEC-006,2026-07-23,20,0,0.88,2026-07-22T12:00:00
FC-011806,SEC-006,2026-07-23,21,2,0.85,2026-07-22T12:00:00
FC-011807,SEC-006,2026-07-23,22,1,0.76,2026-07-22T12:00:00
FC-011808,SEC-006,2026-07-23,23,3,0.88,2026-07-22T12:00:00
FC-011809,SEC-001,2026-07-24,0,3,0.95,2026-07-23T12:00:00
FC-011810,SEC-001,2026-07-24,1,2,0.94,2026-07-23T12:00:00
FC-011811,SEC-001,2026-07-24,2,4,0.75,2026-07-23T12:00:00
FC-011812,SEC-001,2026-07-24,3,5,0.82,2026-07-23T12:00:00
FC-011813,SEC-001,2026-07-24,4,1,0.78,2026-07-23T12:00:00
FC-011814,SEC-001,2026-07-24,5,0,0.74,2026-07-23T12:00:00
FC-011815,SEC-001,2026-07-24,6,1,0.85,2026-07-23T12:00:00
FC-011816,SEC-001,2026-07-24,7,0,0.86,2026-07-23T12:00:00
FC-011817,SEC-001,2026-07-24,8,0,0.75,2026-07-23T12:00:00
FC-011818,SEC-001,2026-07-24,9,0,0.85,2026-07-23T12:00:00
FC-011819,SEC-001,2026-07-24,10,0,0.74,2026-07-23T12:00:00
FC-011820,SEC-001,2026-07-24,11,0,0.71,2026-07-23T12:00:00
FC-011821,SEC-001,2026-07-24,12,0,0.79,2026-07-23T12:00:00
FC-011822,SEC-001,2026-07-24,13,1,0.82,2026-07-23T12:00:00
FC-011823,SEC-001,2026-07-24,14,0,0.92,2026-07-23T12:00:00
FC-011824,SEC-001,2026-07-24,15,1,0.71,2026-07-23T12:00:00
FC-011825,SEC-001,2026-07-24,16,3,0.84,2026-07-23T12:00:00
FC-011826,SEC-001,2026-07-24,17,0,0.85,2026-07-23T12:00:00
FC-011827,SEC-001,2026-07-24,18,0,0.73,2026-07-23T12:00:00
FC-011828,SEC-001,2026-07-24,19,0,0.86,2026-07-23T12:00:00
FC-011829,SEC-001,2026-07-24,20,0,0.8,2026-07-23T12:00:00
FC-011830,SEC-001,2026-07-24,21,0,0.9,2026-07-23T12:00:00
FC-011831,SEC-001,2026-07-24,22,1,0.7,2026-07-23T12:00:00
FC-011832,SEC-001,2026-07-24,23,2,0.94,2026-07-23T12:00:00
FC-011833,SEC-002,2026-07-24,0,2,0.71,2026-07-23T12:00:00
FC-011834,SEC-002,2026-07-24,1,1,0.83,2026-07-23T12:00:00
FC-011835,SEC-002,2026-07-24,2,2,0.89,2026-07-23T12:00:00
FC-011836,SEC-002,2026-07-24,3,0,0.86,2026-07-23T12:00:00
FC-011837,SEC-002,2026-07-24,4,2,0.72,2026-07-23T12:00:00
FC-011838,SEC-002,2026-07-24,5,2,0.86,2026-07-23T12:00:00
FC-011839,SEC-002,2026-07-24,6,1,0.9,2026-07-23T12:00:00
FC-011840,SEC-002,2026-07-24,7,0,0.74,2026-07-23T12:00:00
FC-011841,SEC-002,2026-07-24,8,0,0.85,2026-07-23T12:00:00
FC-011842,SEC-002,2026-07-24,9,0,0.89,2026-07-23T12:00:00
FC-011843,SEC-002,2026-07-24,10,3,0.8,2026-07-23T12:00:00
FC-011844,SEC-002,2026-07-24,11,1,0.74,2026-07-23T12:00:00
FC-011845,SEC-002,2026-07-24,12,0,0.93,2026-07-23T12:00:00
FC-011846,SEC-002,2026-07-24,13,1,0.86,2026-07-23T12:00:00
FC-011847,SEC-002,2026-07-24,14,0,0.82,2026-07-23T12:00:00
FC-011848,SEC-002,2026-07-24,15,0,0.92,2026-07-23T12:00:00
FC-011849,SEC-002,2026-07-24,16,0,0.87,2026-07-23T12:00:00
FC-011850,SEC-002,2026-07-24,17,0,0.73,2026-07-23T12:00:00
FC-011851,SEC-002,2026-07-24,18,1,0.87,2026-07-23T12:00:00
FC-011852,SEC-002,2026-07-24,19,0,0.75,2026-07-23T12:00:00
FC-011853,SEC-002,2026-07-24,20,0,0.9,2026-07-23T12:00:00
FC-011854,SEC-002,2026-07-24,21,1,0.73,2026-07-23T12:00:00
FC-011855,SEC-002,2026-07-24,22,0,0.81,2026-07-23T12:00:00
FC-011856,SEC-002,2026-07-24,23,1,0.71,2026-07-23T12:00:00
FC-011857,SEC-003,2026-07-24,0,3,0.75,2026-07-23T12:00:00
FC-011858,SEC-003,2026-07-24,1,4,0.83,2026-07-23T12:00:00
FC-011859,SEC-003,2026-07-24,2,1,0.85,2026-07-23T12:00:00
FC-011860,SEC-003,2026-07-24,3,0,0.75,2026-07-23T12:00:00
FC-011861,SEC-003,2026-07-24,4,1,0.89,2026-07-23T12:00:00
FC-011862,SEC-003,2026-07-24,5,0,0.79,2026-07-23T12:00:00
FC-011863,SEC-003,2026-07-24,6,0,0.76,2026-07-23T12:00:00
FC-011864,SEC-003,2026-07-24,7,0,0.87,2026-07-23T12:00:00
FC-011865,SEC-003,2026-07-24,8,1,0.95,2026-07-23T12:00:00
