history_id,task_id,actual_start,actual_end,work_done,completion_status,actual_duration_minutes,team_lead
HIST-01463,TASK-01506,2024-05-15T00:01:00,2024-05-15T03:00:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,179,T-301 (OHE Gang)
HIST-01464,TASK-01507,2024-11-10T23:44:00,2024-11-11T02:42:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,178,T-301 (OHE Gang)
HIST-01465,TASK-01508,2025-05-10T00:21:00,2025-05-10T03:16:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,175,T-301 (OHE Gang)
HIST-01466,TASK-01509,2025-11-06T00:06:00,2025-11-06T03:08:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,182,T-301 (OHE Gang)
HIST-01467,TASK-01510,2026-05-04T23:36:00,2026-05-05T02:29:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,173,T-302
HIST-01468,TASK-01511,2023-12-12T23:54:00,2023-12-13T02:48:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,174,T-202
HIST-01469,TASK-01512,2024-06-10T00:11:00,2024-06-10T03:02:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,171,T-101 (Engineering Gang)
HIST-01470,TASK-01513,2024-12-07T00:14:00,2024-12-07T03:08:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,174,T-202
HIST-01471,TASK-01514,2025-06-05T00:09:00,2025-06-05T03:04:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,175,T-301 (OHE Gang)
HIST-01472,TASK-01515,2025-12-02T00:28:00,2025-12-02T03:28:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,180,T-202
HIST-01473,TASK-01516,2026-05-30T23:30:00,2026-05-31T02:37:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,187,T-302
HIST-01480,TASK-01523,2023-10-02T23:35:00,2023-10-03T02:40:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,185,T-301 (OHE Gang)
HIST-01481,TASK-01524,2024-03-30T23:38:00,2024-03-31T02:43:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,185,T-101 (Engineering Gang)
HIST-01482,TASK-01525,2024-09-27T00:30:00,2024-09-27T03:25:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,175,T-101 (Engineering Gang)
HIST-01483,TASK-01526,2025-03-26T00:29:00,2025-03-26T03:25:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,176,T-102
HIST-01484,TASK-01527,2025-09-21T23:50:00,2025-09-22T02:50:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,180,T-301 (OHE Gang)
HIST-01485,TASK-01528,2026-03-21T00:14:00,2026-03-21T03:19:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,185,T-102
HIST-01486,TASK-01529,2023-12-02T00:03:00,2023-12-02T03:01:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,178,T-101 (Engineering Gang)
HIST-01487,TASK-01530,2024-05-30T00:11:00,2024-05-30T03:16:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,185,T-102
HIST-01488,TASK-01531,2024-11-25T23:58:00,2024-11-26T03:03:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,185,T-302
HIST-01489,TASK-01532,2025-05-25T00:23:00,2025-05-25T03:24:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,181,T-201 (Signal Staff)
HIST-01490,TASK-01533,2025-11-21T00:21:00,2025-11-21T03:16:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,175,T-201 (Signal Staff)
HIST-01491,TASK-01534,2026-05-20T00:23:00,2026-05-20T03:19:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,176,T-202
HIST-01513,TASK-01556,2024-01-20T23:41:00,2024-01-21T02:44:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,183,T-202
HIST-01514,TASK-01557,2024-07-19T00:27:00,2024-07-19T03:28:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,181,T-301 (OHE Gang)
HIST-01515,TASK-01558,2025-01-15T00:13:00,2025-01-15T03:07:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,174,T-301 (OHE Gang)
HIST-01516,TASK-01559,2025-07-13T23:43:00,2025-07-14T02:40:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,177,T-302
HIST-01517,TASK-01560,2026-01-09T23:46:00,2026-01-10T02:51:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,185,T-301 (OHE Gang)
HIST-01518,TASK-01561,2026-07-09T00:10:00,2026-07-09T03:13:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,183,T-102
HIST-01531,TASK-01574,2023-09-20T00:12:00,2023-09-20T03:07:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,175,T-301 (OHE Gang)
HIST-01532,TASK-01575,2024-03-18T00:12:00,2024-03-18T03:19:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,187,T-301 (OHE Gang)
HIST-01533,TASK-01576,2024-09-13T23:56:00,2024-09-14T02:59:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,183,T-101 (Engineering Gang)
HIST-01534,TASK-01577,2025-03-12T23:38:00,2025-03-13T02:30:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,172,T-202
HIST-01535,TASK-01578,2025-09-08T23:31:00,2025-09-09T02:33:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,182,T-302
HIST-01536,TASK-01579,2026-03-07T23:57:00,2026-03-08T02:49:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,172,T-202
HIST-01564,TASK-01607,2023-08-23T00:07:00,2023-08-23T03:10:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,183,T-101 (Engineering Gang)
HIST-01565,TASK-01608,2024-02-19T00:04:00,2024-02-19T03:04:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,180,T-301 (OHE Gang)
HIST-01566,TASK-01609,2024-08-17T00:18:00,2024-08-17T03:17:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,179,T-102
HIST-01567,TASK-01610,2025-02-13T00:03:00,2025-02-13T03:10:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,187,T-202
HIST-01568,TASK-01611,2025-08-12T00:30:00,2025-08-12T03:36:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,186,T-302
HIST-01569,TASK-01612,2026-02-08T00:24:00,2026-02-08T03:25:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,181,T-102
HIST-01570,TASK-01613,2023-10-01T00:16:00,2023-10-01T03:22:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,186,T-202
HIST-01571,TASK-01614,2024-03-28T23:45:00,2024-03-29T02:46:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,181,T-202
HIST-01572,TASK-01615,2024-09-24T23:42:00,2024-09-25T02:33:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,171,T-101 (Engineering Gang)
HIST-01573,TASK-01616,2025-03-24T00:05:00,2025-03-24T03:06:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,181,T-102
HIST-01574,TASK-01617,2025-09-20T00:22:00,2025-09-20T03:19:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,177,T-302
HIST-01575,TASK-01618,2026-03-19T00:07:00,2026-03-19T03:13:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,186,T-302
HIST-01579,TASK-01622,2023-09-25T00:12:00,2023-09-25T03:08:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,176,T-302
HIST-01580,TASK-01623,2024-03-22T23:54:00,2024-03-23T02:56:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,182,T-101 (Engineering Gang)
HIST-01581,TASK-01624,2024-09-19T00:27:00,2024-09-19T03:21:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,174,T-201 (Signal Staff)
HIST-01582,TASK-01625,2025-03-17T23:58:00,2025-03-18T02:50:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,172,T-202
HIST-01583,TASK-01626,2025-09-14T00:21:00,2025-09-14T03:23:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,182,T-102
HIST-01584,TASK-01627,2026-03-12T23:52:00,2026-03-13T02:52:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,180,T-301 (OHE Gang)
HIST-01612,TASK-01655,2023-10-03T23:30:00,2023-10-04T02:32:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,182,T-101 (Engineering Gang)
HIST-01613,TASK-01656,2024-04-01T00:17:00,2024-04-01T03:14:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,177,T-302
HIST-01614,TASK-01657,2024-09-28T00:25:00,2024-09-28T03:25:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,180,T-201 (Signal Staff)
HIST-01615,TASK-01658,2025-03-26T23:35:00,2025-03-27T02:31:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,176,T-202
HIST-01616,TASK-01659,2025-09-23T00:29:00,2025-09-23T03:20:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,171,T-102
HIST-01617,TASK-01660,2026-03-21T23:48:00,2026-03-22T02:40:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,172,T-302
HIST-01777,TASK-01820,2023-12-31T00:19:00,2023-12-31T03:14:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,175,T-301 (OHE Gang)
HIST-01778,TASK-01821,2024-06-28T00:08:00,2024-06-28T03:04:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,176,T-201 (Signal Staff)
HIST-01779,TASK-01822,2024-12-25T00:10:00,2024-12-25T03:17:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,187,T-201 (Signal Staff)
HIST-01780,TASK-01823,2025-06-23T00:28:00,2025-06-23T03:23:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,175,T-201 (Signal Staff)
HIST-01781,TASK-01824,2025-12-19T23:48:00,2025-12-20T02:53:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,185,T-202
HIST-01782,TASK-01825,2026-06-18T00:04:00,2026-06-18T02:57:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,173,T-101 (Engineering Gang)
HIST-01789,TASK-01832,2023-09-09T23:48:00,2023-09-10T02:51:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,183,T-102
HIST-01790,TASK-01833,2024-03-08T00:25:00,2024-03-08T03:20:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,175,T-302
HIST-01791,TASK-01834,2024-09-04T00:12:00,2024-09-04T03:15:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,183,T-101 (Engineering Gang)
HIST-01792,TASK-01835,2025-03-03T00:10:00,2025-03-03T03:04:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,174,T-202
HIST-01793,TASK-01836,2025-08-30T00:02:00,2025-08-30T03:07:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,185,T-201 (Signal Staff)
HIST-01794,TASK-01837,2026-02-26T00:30:00,2026-02-26T03:35:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,185,T-202
HIST-01822,TASK-01865,2023-08-17T00:14:00,2023-08-17T03:09:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,175,T-101 (Engineering Gang)
HIST-01823,TASK-01866,2024-02-12T23:51:00,2024-02-13T02:58:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,187,T-102
HIST-01824,TASK-01867,2024-08-11T00:04:00,2024-08-11T02:57:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,173,T-102
HIST-01825,TASK-01868,2025-02-07T00:25:00,2025-02-07T03:25:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,180,T-102
HIST-01826,TASK-01869,2025-08-06T00:10:00,2025-08-06T03:03:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,173,T-302
HIST-01827,TASK-01870,2026-02-02T00:11:00,2026-02-02T03:17:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,186,T-201 (Signal Staff)
HIST-01855,TASK-01898,2023-09-09T00:26:00,2023-09-09T03:24:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,178,T-302
HIST-01856,TASK-01899,2024-03-07T00:08:00,2024-03-07T02:59:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,171,T-301 (OHE Gang)
HIST-01857,TASK-01900,2024-09-03T00:28:00,2024-09-03T03:28:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,180,T-301 (OHE Gang)
HIST-01858,TASK-01901,2025-03-01T23:43:00,2025-03-02T02:34:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,171,T-302
HIST-01859,TASK-01902,2025-08-28T23:39:00,2025-08-29T02:40:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,181,T-101 (Engineering Gang)
HIST-01860,TASK-01903,2026-02-24T23:47:00,2026-02-25T02:50:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,183,T-202
HIST-01873,TASK-01916,2023-10-24T00:07:00,2023-10-24T03:02:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,175,T-101 (Engineering Gang)
HIST-01874,TASK-01917,2024-04-21T00:06:00,2024-04-21T03:12:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,186,T-102
HIST-01875,TASK-01918,2024-10-17T23:41:00,2024-10-18T02:41:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,180,T-202
HIST-01876,TASK-01919,2025-04-15T23:55:00,2025-04-16T02:52:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,177,T-202
HIST-01877,TASK-01920,2025-10-13T00:23:00,2025-10-13T03:14:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,171,T-102
HIST-01878,TASK-01921,2026-04-11T00:12:00,2026-04-11T03:06:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,174,T-101 (Engineering Gang)
HIST-01888,TASK-01931,2024-01-02T23:47:00,2024-01-03T02:45:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,178,T-202
HIST-01889,TASK-01932,2024-07-01T00:16:00,2024-07-01T03:07:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,171,T-101 (Engineering Gang)
HIST-01890,TASK-01933,2024-12-27T23:51:00,2024-12-28T02:54:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,183,T-202
HIST-01891,TASK-01934,2025-06-25T23:37:00,2025-06-26T02:30:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,173,T-201 (Signal Staff)
HIST-01892,TASK-01935,2025-12-22T23:54:00,2025-12-23T03:00:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,186,T-301 (OHE Gang)
HIST-01893,TASK-01936,2026-06-21T00:15:00,2026-06-21T03:09:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,174,T-202
HIST-01933,TASK-01976,2023-12-23T23:52:00,2023-12-24T02:45:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,173,T-301 (OHE Gang)
HIST-01934,TASK-01977,2024-06-21T00:10:00,2024-06-21T03:12:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,182,T-202
HIST-01935,TASK-01978,2024-12-17T23:48:00,2024-12-18T02:44:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,176,T-101 (Engineering Gang)
HIST-01936,TASK-01979,2025-06-15T23:48:00,2025-06-16T02:53:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,185,T-302
HIST-01937,TASK-01980,2025-12-13T00:14:00,2025-12-13T03:10:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,176,T-101 (Engineering Gang)
HIST-01938,TASK-01981,2026-06-10T23:51:00,2026-06-11T02:53:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,182,T-102
HIST-01945,TASK-01988,2024-01-19T23:52:00,2024-01-20T02:48:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,176,T-301 (OHE Gang)
HIST-01946,TASK-01989,2024-07-17T23:40:00,2024-07-18T02:34:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,174,T-202
HIST-01947,TASK-01990,2025-01-14T00:30:00,2025-01-14T03:22:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,172,T-201 (Signal Staff)
HIST-01948,TASK-01991,2025-07-12T23:45:00,2025-07-13T02:51:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,186,T-302
HIST-01949,TASK-01992,2026-01-08T23:39:00,2026-01-09T02:35:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,176,T-202
HIST-01950,TASK-01993,2026-07-08T00:12:00,2026-07-08T03:14:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,182,T-102
HIST-01963,TASK-02006,2023-12-26T00:04:00,2023-12-26T03:05:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,181,T-302
HIST-01964,TASK-02007,2024-06-23T00:02:00,2024-06-23T03:00:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,178,T-102
HIST-01965,TASK-02008,2024-12-20T00:10:00,2024-12-20T03:14:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,184,T-302
HIST-01966,TASK-02009,2025-06-18T00:29:00,2025-06-18T03:29:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,180,T-102
HIST-01967,TASK-02010,2025-12-15T00:21:00,2025-12-15T03:20:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,179,T-301 (OHE Gang)
HIST-01968,TASK-02011,2026-06-13T00:16:00,2026-06-13T03:12:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,176,T-302
HIST-01993,TASK-02036,2023-09-30T23:48:00,2023-10-01T02:45:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,177,T-102
HIST-01994,TASK-02037,2024-03-28T23:34:00,2024-03-29T02:41:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,187,T-102
HIST-01995,TASK-02038,2024-09-24T23:41:00,2024-09-25T02:46:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,185,T-102
HIST-01996,TASK-02039,2025-03-23T23:47:00,2025-03-24T02:51:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,184,T-301 (OHE Gang)
HIST-01997,TASK-02040,2025-09-19T23:36:00,2025-09-20T02:43:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,187,T-301 (OHE Gang)
HIST-01998,TASK-02041,2026-03-19T00:08:00,2026-03-19T03:01:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,173,T-102
HIST-02053,TASK-02096,2023-12-26T00:08:00,2023-12-26T03:12:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,184,T-302
HIST-02054,TASK-02097,2024-06-23T00:17:00,2024-06-23T03:08:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,171,T-102
HIST-02055,TASK-02098,2024-12-19T23:50:00,2024-12-20T02:50:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,180,T-102
HIST-02056,TASK-02099,2025-06-18T00:25:00,2025-06-18T03:26:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,181,T-302
HIST-02057,TASK-02100,2025-12-15T00:15:00,2025-12-15T03:18:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,183,T-201 (Signal Staff)
HIST-02058,TASK-02101,2026-06-12T23:42:00,2026-06-13T02:36:00,Routine PM: Bi-annual Mast Insulator Washing & Cantilever Tightening.,COMPLETED,174,T-201 (Signal Staff)
